junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr7|CPA1:130027949|KLHDC10:129736760|rev|+	1	0.000251774720698	0	0	1
chr3|COL6A6:130293369|COL6A4P2:129967651|rev|+	1	0.0251975227977	0	0	1
chr6|HLA-DRB5:32486332|TAP2:32803136|rev|-	0	0.0	1	0.000787159814358	1
chr14|NUBPL:32184009|COCH:31355001|rev|+	0	0.0	1	0.000787159814358	1
chr8|LY6H:144240219|ZC3H3:144550829|rev|-	1	0.000229263664543	0	0	1
chr17|NEURL4:7221106|FXR2:7496212|rev|-	1	0.000289603598941	0	0	1
chr16|LOC81691:20857661|IQCK:19867808|rev|+	0	0.0	1	0.00185603006435	1
chr4|PRSS12:119256627|C4orf3:120219934|rev|-	0	0.0	1	0.00638768397608	1
chr1|PRAMEF20:13745175|PRAMEF9:13648094|rev|+	1	0.000452896767514	0	0	1
chr3|ELP6:47555026|CCDC51:48474576|rev|-	0	0.0	1	0.00318728324628	1
chr22|MAFF:38598245|PICK1:38470870|rev|+	0	0.0	1	0.00673311835009	1
chr19|KIR3DL3:55239376|LILRA1:55107653|rev|+	0	0.0	1	0.018973745899	1
chr7|GTF2IRD2P1:72680155|MLXIPL:73014025|rev|-	1	0.00459197124923	0	0	1
chr16|LAT:29002104|EIF3C:28734768|rev|+	1	0.000251774720698	0	0	1
chr13|DIAPH3:60239720|DIAPH3:60385057|rev|-	0	0.0	1	0.00138622681495	1
chr19|FBN3:8159329|FBN3:8171117|rev|-	1	0.0342628522833	0	0	1
chr9|PRRC2B:134340465|LAMC3:133942346|rev|+	1	0.000150186899255	0	0	1
chr1|USH2A:216498646|USH2A:216592021|rev|-	0	0.0	1	0.000829609328387	1
chr10|BTRC:103291090|FLJ41350:102997695|rev|+	1	0.000150186899255	0	0	1
chr2|NEB:152486052|NEB:152500643|rev|-	0	0.0	1	0.0040588445744	1
chr5|MCIN:54515424|PPAP2A:54721162|rev|-	1	0.000157385031551	0	0	1
chr10|SLC16A9:61469236|ANK3:61894131|rev|-	1	0.00036670752608	2	1.12580947909e-06	3
chr19|MUC16:9008172|MUC16:9017016|rev|-	0	0.0	1	0.0671629585484	1
chrX|CT47B1:120008749|CT47A6:120069128|rev|-	1	0.520680841992	0	0	1
chr6|BTN2A3P:26429013|BTN2A2:26392602|rev|+	1	0.94190997092	0	0	1
chr17|ABCA10:67152972|ABCA10:67212499|rev|-	1	0.000402697967983	0	0	1
chr19|LIG1:48622393|LIG1:48624579|rev|-	0	0.0	2	3.97443396906e-06	2
chr7|ZNF746:149191294|ZNF767:149317128|rev|-	0	0.0	1	0.968600581423	1
chr13|SETDB2:50055252|CDADC1:49829974|rev|+	1	0.000157385031551	0	0	1
chr16|CA5A:87925404|GALNS:88893246|rev|-	1	0.000614521837694	0	0	1
chr17|ARHGEF15:8216873|ALOX15B:7951062|rev|+	1	0.0295386864125	0	0	1
chr11|TCIRG1:67817533|KDM2A:67017556|rev|+	1	0.000164917635613	0	0	1
chr11|COA4:73583712|PGM2L1:74085627|rev|-	1	0.00036670752608	1	0.001585411959	2
chr9|SEC16A:139342020|SEC16A:139366563|rev|-	0	0.0	1	0.000829609328387	1
chr16|RHBDL1:726896|RAB11FIP3:570121|rev|+	0	0.0	1	0.000829609328387	1
chr8|TRPA1:72967920|LOC392232:73142446|rev|-	2	0.984296723813	2	0.850515073294	4
chr15|ACTC1:35083314|AQR:35193064|rev|-	1	0.000157385031551	0	0	1
chr1|MIR548D1:100154846|FRRS1:100206496|rev|-	1	0.0668910889742	0	0	1
chr2|KIF1A:241663391|MTERFD2:242028780|rev|-	2	8.01604434786e-07	0	0	2
chr17|VAT1:41173952|MEOX1:41719400|rev|-	1	0.000402697967983	0	0	1
chr17|ACTG1:79479257|C17orf62:80407168|rev|-	0	0.0	1	0.00463000237464	1
chr2|GGCX:85778602|CHMP3:86734716|rev|-	0	0.0	1	0.00834848260406	1
chr19|PSG7:43430589|PSG4:43698746|rev|-	3	0.959414025834	2	8.81525576636e-05	5
chrX|SSX2B:52784926|SSX8:52659320|rev|+	4	1.42726241765e-09	3	0.00159330707529	7
chr2|TTN:179515969|TTN:179544143|rev|-	0	0.0	1	0.00324470515616	1
chrX|GAGE2A:49358846|GAGE10:49176206|rev|+	0	0.0	2	0.773441002845	2
chr2|ACYP2:54532435|ERLEC1:54024868|rev|+	0	0.0	2	1.31845317475e-06	2
chr1|FMO4:171300921|FMO3:171079938|rev|+	0	0.0	1	0.00188355418581	1
chr2|NEB:152425781|NEB:152537342|rev|-	0	0.0	2	0.00105491653241	2
chr11|SLC1A2:35327620|SLC1A2:35336722|rev|-	2	3.96417890438e-08	0	0	2
chr19|CEACAM1:43031192|CEACAM8:43093887|rev|-	2	7.37674624411e-07	3	2.4769499595e-06	5
chr12|NAA25:112516437|HECTD4:112721106|rev|-	0	0.0	1	0.00150405385622	1
chr17|CCL4L2:34640185|CCL4L2:34539883|rev|+	2	0.998925111796	2	0.00350955389031	4
chr1|MSTO1:155581082|ADAM15:155032680|rev|+	0	0.0	1	0.00074683358792	1
chrX|HAUS7:152713122|IDH3G:153056030|rev|-	0	0.0	1	0.00106003418756	1
chr22|ADORA2A:24838325|CABIN1:24515333|rev|+	1	0.000384295389383	0	0	1
chr17|MYH8:10315926|MYH4:10363418|rev|-	0	0.0	1	0.0720572418281	1
chr2|NEB:152350674|NEB:152355904|rev|-	0	0.0	2	3.38972497794e-05	2
chr17|KRT33B:39521643|KRT15:39672262|rev|-	0	0.0	1	0.140444452112	1
chr2|NEB:152474788|NEB:152487333|rev|-	1	0.000982352010984	1	0.0351169716011	2
chr15|FBN1:48713754|FBN1:48776140|rev|-	0	0.0	1	0.00277425873194	1
chr16|BAIAP3:1393514|METRN:765583|rev|+	1	0.000164917635613	0	0	1
chr1|LAMC2:183177204|LAMC1:183084654|rev|+	1	0.00026381924912	0	0	1
chr20|CST4:23667724|CST2:23804740|rev|-	1	0.0396946623435	2	0.417173811211	3
chr4|PGRMC2:129193516|SCLT1:129858006|rev|-	0	0.0	1	0.00185603006435	1
chr19|LILRB5:54757880|LILRB2:54780783|rev|-	1	0.00364255691038	0	0	2
chr21|CRYZL1:34961647|KCNE1:35884573|rev|-	1	0.000157385031551	0	0	1
chr5|SMN1:70240580|SMN2:69366467|rev|+	2	0.712177971755	3	0.999852228054	5
chr12|SLC38A1:46633461|SLC38A4:47182401|rev|-	1	0.000251774720698	0	0	1
chr16|HMOX2:4526488|NAA60:3535466|rev|+	0	0.0	1	0.000787159814358	1
chr22|PI4KAP1:20386516|PI4KA:21088482|rev|-	0	0.0	1	0.00106003418756	1
chr15|CD276:73995427|CD276:73994595|rev|+	1	0.0157886268793	4	0.00463108197636	5
chrX|GAGE12E:49307574|GAGE12F:49218319|rev|+	1	0.269056344232	0	0	1
chr11|FAM168A:73141734|C2CD3:73803633|rev|-	1	0.000157385031551	0	0	1
chr7|MAD1L1:1976322|CARD11:2953100|rev|-	1	0.000251774720698	0	0	1
chr21|USP25:17183529|USP25:17138315|rev|+	0	0.0	1	0.00196693287285	1
chr16|HMOX2:4560348|DNAJA3:4484384|rev|+	2	3.78289502256e-08	2	2.26879987699e-05	4
chr4|FAM149A:187093817|FAM149A:187078718|rev|+	0	0.0	1	0.00124110135053	1
chr6|TAPBP:33280993|LEMD2:33746164|rev|-	1	0.000240263702842	0	0	1
chr7|THSD7A:11410061|THSD7A:11415505|dup|-	1	0.000384295389383	0	0	1
chr14|DHRS1:24761389|ADCY4:24801143|rev|-	0	0.0	1	0.00111732404475	1
chr5|CD74:149781199|CCDC69:150564002|rev|-	1	0.000384295389383	2	2.39192332868e-06	3
chr1|AMY1A:104203104|AMY2B:104118062|rev|+	1	0.871352146619	1	0.00574510133577	2
chr1|PAQR6:156215325|ARHGEF11:156916807|rev|-	0	0.0	1	0.00150405385622	1
chrX|GAGE12E:49311108|GAGE2C:49223826|rev|+	0	0.0	2	0.999961032499	2
chr12|AICDA:8759460|PZP:9333728|rev|-	0	0.0	1	0.00335965864495	1
chr7|C7orf10:40356454|C7orf10:40277233|rev|+	1	0.000845947590332	0	0	1
chr12|KRT74:52966236|KRT78:53240608|rev|-	1	0.000853495961286	0	0	1
chr11|BRSK2:1457364|TSPAN4:866561|rev|+	0	0.0	1	0.00605939455184	1
chr3|GNAI2:50295146|DAG1:49514281|rev|+	0	0.0	1	0.000787159814358	1
chr22|SFI1:32010846|SFI1:31998592|rev|+	1	0.000229263664543	0	0	1
chrX|TAZ:153648603|PLXNB3:153037318|rev|+	1	0.000384295389383	0	0	1
chr4|GAB1:144395718|GAB1:144361231|rev|+	0	0.0	1	0.000787159814358	1
chr19|DMKN:35999106|NFKBID:36380956|rev|-	1	0.00036670752608	0	0	1
chr1|CFHR4:196857338|CFH:196658549|rev|+	0	0.0	1	0.783637563297	1
chr22|TMEM191A:21056594|TMEM191B:20378425|rev|+	1	0.995333071309	0	0	1
chr18|DSG3:29049312|DSG4:28989414|rev|+	0	0.0	1	0.000787159814358	1
chr20|RBBP8NL:60990843|DIDO1:61522507|rev|-	0	0.0	1	0.00475860515045	1
chr2|ELMOD3:85617388|DNAH6:84771356|rev|+	1	0.000384295389383	0	0	1
chr16|WDR90:706537|RAB11FIP3:570458|rev|+	1	0.00207839449023	0	0	1
chr10|HK1:71144671|HK1:71128291|rev|+	0	0.0	1	0.00487936352095	1
chr19|KIR3DL1:55340920|KIR2DL1:55294937|rev|+	0	0.0	1	0.00332308495704	1
chr15|ADAM10:58891796|ADAM10:58925558|rev|-	1	0.000586411490661	0	0	1
chr10|RASSF4:45490172|LOC100130539:44789360|rev|+	1	0.00198287989813	1	0.00638768397608	2
chr14|DYNC1H1:102489217|DYNC1H1:102453789|rev|+	1	0.000301114327851	0	0	1
chr7|KIAA1324L:86567441|ABCB1:87133765|rev|-	0	0.0	1	0.001585411959	1
chr20|PREX1:47317290|STAU1:47739772|rev|-	1	0.00207839449023	0	0	1
chr1|FHAD1:15679480|TMEM51:15545821|rev|+	1	0.000894523118891	0	0	1
chr19|PNPLA6:7600906|ARHGEF18:7504573|rev|+	1	0.013862516479	0	0	1
chr16|C16orf92:30034725|KIF22:29809913|rev|+	1	0.000181046103248	0	0	1
chr16|DOC2A:30021281|SEPT1:30393919|rev|-	0	0.0	1	0.00150405385622	1
chr9|MRPL41:140447007|MAN1B1:139990688|rev|+	0	0.0	1	0.000829609328387	1
chr14|DHRS4L2:24458284|DHRS4:24424243|rev|+	7	0.953728221631	11	0.99840596977	18
chr21|SYNJ1:34072147|GART:34903863|rev|-	0	0.0	1	0.023861844319	1
chr2|LTBP1:33622349|LTBP1:33534500|rev|+	1	0.0110791425151	0	0	1
chr19|C3:6693422|PEX11G:7542139|rev|-	0	0.0	1	0.00224858138521	1
chr19|KIR2DL1:55282336|KIR2DL3:55255242|rev|+	0	0.0	1	0.340524771468	1
chr8|CSMD3:113266481|CSMD3:113529454|rev|-	1	0.000384295389383	0	0	1
chr16|DYNC1LI2:66761590|FHOD1:67263893|rev|-	1	0.00170960212462	0	0	1
chr3|LIMD1-AS1:45720537|LTF:46492163|rev|-	0	0.0	1	0.000921312048839	1
chrX|SYTL5:37893261|CYBB:37655203|rev|+	0	0.0	1	0.000829609328387	1
chr22|SEC14L3:30862968|SEC14L4:30890197|rev|-	1	0.00662510003818	0	0	1
chr5|OSMR:38935743|OSMR:38869133|rev|+	1	0.000157385031551	0	0	1
chr6|WASF1:110500641|CDK19:110942573|rev|-	0	0.0	1	0.00218526494523	1
chr12|WNK1:863490|CCDC77:527659|rev|+	1	0.000384295389383	0	0	1
chr1|RYR2:237713991|ACTN2:236918318|rev|+	1	0.000384295389383	0	0	1
chrX|GAGE12B:49306443|GAGE12J:49179664|rev|+	0	0.0	1	0.296723435234	1
chr11|PAX6:31832375|WT1:32410725|rev|-	1	0.000164917635613	2	2.94857966148e-06	3
chr15|TBC1D2B:78301338|CIB2:78398276|rev|-	1	0.000402697967983	0	0	1
chr1|C1orf162:112021134|CYMP:111027448|rev|+	1	0.000157385031551	0	0	1
chr12|A2M:9254042|DDX12P:9585170|rev|-	1	0.000150186899255	0	0	1
chr6|XPO5:43528660|SLC35B2:44224233|rev|-	1	0.00130129470159	0	0	1
chr5|SLC6A18:1233003|SLC6A19:1212417|rev|+	1	0.0115152978073	0	0	1
chr2|TTN:179583890|TTN:179599715|rev|-	1	0.00136391600741	0	0	1
chr10|ARHGAP22:49687630|ERCC6:50684356|rev|-	0	0.0	1	0.00213310543711	1
chr12|MGST1:16517344|PTPRO:15699277|rev|+	8	6.53122926627e-29	1	0.000874289319797	9
chr19|GNA15:3136593|GNA11:3110146|rev|+	0	0.0	2	1.03126064902e-05	2
chr19|LILRB3:54724397|LILRA4:54845236|rev|-	1	0.0201293501815	1	0.55957097777	2
chr1|TNN:175087960|TNN:175086074|rev|+	2	0.000259679703954	1	0.0801101788996	3
chr10|LDB1:103874162|NT5C2:104853066|rev|-	1	0.000240263702842	0	0	1
chr3|SCN5A:38597931|SCN11A:38904790|rev|-	3	2.89952947153e-09	2	3.62899169135e-06	5
chr2|NEB:152472515|NEB:152512978|rev|-	1	0.000518259307592	3	1.81828645e-05	4
chr2|CD8A:87017450|CD8A:87028780|rev|-	0	0.0	1	0.00294050305531	1
chr6|VNN3:133049879|VNN2:133073888|rev|-	0	0.0	1	0.0210603452092	1
chr7|GLI3:42276569|C7orf25:42950515|rev|-	1	0.000853495961286	0	0	1
chr4|DDX60:169167568|DDX60L:169300981|rev|-	2	0.992383829214	3	0.999983380524	5
chr22|ADORA2A-AS1:24834244|PIWIL3:25147465|rev|-	0	0.0	1	0.00902628511225	1
chr10|MRC1:18189882|MRC1:17943986|rev|+	1	0.993938179096	0	0	1
chr6|LPA:160998167|LPA:161012133|rev|-	1	0.0105705990294	0	0	1
chr3|LOC100505687:183173800|ATP11B:182591599|rev|+	2	5.77445323764e-08	0	0	2
chr22|PI4KAP1:20385725|PI4KA:21063667|rev|-	1	0.874796983557	2	0.981180345677	3
chr3|EIF4G1:184049152|ECE2:183994268|rev|+	0	0.0	1	0.0409658675557	1
chr19|ZNF211:58146123|ZNF419:58003480|rev|+	2	0.000158131577826	0	0	2
chr19|PSG8:43258484|LOC284344:43716627|rev|-	1	0.569979409235	1	0.0236729642468	2
chr1|TMEM167B:109639554|NBPF6:108999628|rev|+	1	0.000559544839067	0	0	1
chr10|MIR3158-2:103361173|FBXW4:103371167|rev|-	0	0.0	1	0.00638768397608	1
chr8|COL14A1:121357802|COL14A1:121282273|rev|+	0	0.0	1	0.00302350417236	1
chr12|CNPY2:56708257|PRIM1:57136880|rev|-	1	0.000614521837694	0	0	1
chr19|PSG7:43433593|PSG4:43699425|rev|-	0	0.0	1	0.773194623668	2
chr22|CYP2D6:42525034|CYP2D7P1:42538640|rev|-	2	0.99887774505	1	0.322246572696	3
chr19|KIR3DL2:55365501|KIR2DL3:55255242|rev|+	5	4.5301094662e-11	5	1.2588077383e-07	10
chr20|NDRG3:35299743|DSN1:35381300|rev|-	1	0.00036670752608	0	0	1
chr1|KCNJ10:160039811|ARHGAP30:161019479|rev|-	0	0.0	1	0.000829609328387	1
chr19|OSCAR:54602880|RDH13:55568176|rev|-	0	0.0	1	0.00475860515045	1
chr12|SHMT2:57624783|LRP1:57597171|rev|+	0	0.0	1	0.00318728324628	1
chrX|MAGEA8:149012123|MAGEA11:148797263|rev|+	0	0.0	1	0.00501555361273	1
chr13|DCT:95131214|TGDS:95235490|rev|-	1	0.000251774720698	0	0	1
chr10|DMBT1:124372716|DMBT1:124358289|rev|+	3	0.0606213431322	0	0	3
chr19|DOT1L:2213985|NDUFS7:1387809|rev|+	0	0.0	1	0.00167104973325	1
chr1|CDK11B:1571298|CDK11A:1634438|rev|-	6	0.999999999999	9	0.999999300842	15
chr3|KIAA1143:44790235|CDCP1:45127559|rev|-	1	0.000251774720698	0	0	1
chr11|PYGM:64526074|ATG2A:64678747|rev|-	1	0.000157385031551	0	0	1
chr19|MUC16:8999024|MUC16:9004934|rev|-	0	0.0	1	0.0599404852506	1
chr1|GBAP1:155184358|GBA:155204891|rev|-	2	0.000687466571345	3	0.985939686575	5
chr1|GRIK3:37499594|INPP5B:38339827|rev|-	0	0.0	1	0.000874289319797	1
chr4|KIAA0232:6865910|MAN2B2:6610833|rev|+	0	0.0	1	0.00224858138521	1
chr9|MAMDC2:72785547|MAMDC2:72741074|rev|+	0	0.0	1	0.0012596298266	1
chr11|LRRC32:76368567|CLNS1A:77336863|rev|-	2	1.95658799984e-07	1	0.00302350417236	3
chr17|ASPSCR1:79941544|CHMP6:78969471|rev|+	1	0.00301910336044	0	0	1
chr6|NUP153:17669205|KIF13A:17779330|rev|-	0	0.0	1	0.001585411959	1
chr22|MAFF:38598219|CYTH4:37705252|rev|+	1	0.00036670752608	0	0	1
chr19|ZNF320:53393493|ZNF816-ZNF321P:53456130|rev|-	1	0.00092174234598	0	0	1
chr1|ATP8B2:154315777|UBAP2L:154218679|rev|+	1	0.00130129470159	0	0	1
chr11|MRVI1:10655514|EIF4G2:10820660|rev|-	1	0.013862516479	0	0	1
chr20|LINC00261:22541191|LINC00261:22547443|rev|-	2	8.02351332897e-08	0	0	2
chr18|PHLPP1:60506142|KIAA1468:59972646|rev|+	1	0.000150186899255	0	0	1
chr2|BIN1:127815048|ERCC3:128038207|rev|-	1	0.000164917635613	0	0	1
chr9|SH3GLB2:131784560|CRAT:131866585|rev|-	1	0.000586411490661	0	0	1
chr2|TTN:179534318|TTN:179549476|rev|-	0	0.0	1	0.00102286146187	1
chr19|LILRB2:54784118|LILRA5:54823418|rev|-	2	0.986484399832	0	0	2
chr17|KRT27:38936551|KRT32:39620695|rev|-	1	0.0407451740457	0	0	1
chr1|ADC:33547955|HDAC1:32794668|rev|+	0	0.0	1	0.00111732404475	1
chr14|ESRRB:76968180|GPATCH2L:76644330|rev|+	0	0.0	1	0.00318728324628	1
chr2|KANSL1L:210893568|KANSL1L:210969025|rev|-	0	0.0	1	0.00249804195688	1
chr8|DEFA4:6795747|DEFT1P:6864911|rev|-	0	0.0	1	0.0922102847962	1
chr9|HSD17B3:99015084|SLC35D2:99083623|rev|-	1	0.000240263702842	0	0	1
chr14|CTSG:25043450|GZMB:25100420|rev|-	0	0.0	2	3.89489240163e-05	2
chr9|TTC39B:15170841|TTC39B:15210156|rev|-	2	1.27071768324e-05	0	0	2
chr16|CYLD:50835846|CYLD:50785514|rev|+	1	0.000150186899255	0	0	1
chr11|CKAP5:46791512|MYBPC3:47368974|rev|-	0	0.0	1	0.796978091455	1
chr20|CEP250:34060656|MMP24:33834642|rev|+	1	0.000481684921121	0	0	1
chr1|APCS:159558661|IFI16:158986322|rev|+	2	1.54307726005e-07	2	4.51133184123e-05	4
chr12|SLC2A14:8015964|SLC2A3:8086498|rev|-	2	0.00490413890818	1	0.935072734077	3
chr16|DEF8:90015921|ZNF276:89788938|rev|+	1	0.00106972914988	0	0	1
chr1|PRAMEF20:13743098|PRAMEF21:13523736|rev|+	1	0.917645372846	2	0.00713688596468	3
chr16|KIFC3:57828910|CNOT1:58583802|rev|-	0	0.0	1	0.0009707950693	1
chr8|MYBL1:67509564|MYBL1:67514758|rev|-	1	0.000150186899255	0	0	1
chr17|ODF4:8249363|PFAS:8157176|rev|+	0	0.0	1	0.00124110135053	1
chr11|LRP5:68204467|NDUFS8:67800577|rev|+	1	0.000150186899255	0	0	1
chr17|MGC57346:43715329|NMT1:43175749|rev|+	1	0.000240263702842	0	0	1
chr2|TTN:179424037|TTN:179457810|rev|-	0	0.0	1	0.00119587979683	1
chr5|DNAJC21:34935938|RAI14:34826434|rev|+	0	0.0	1	0.00074683358792	1
chr12|OAS2:113443027|OAS3:113405222|rev|+	0	0.0	1	0.00345894453546	1
chr19|NCR1:55418165|TSEN34:54695966|rev|+	0	0.0	1	0.000829609328387	1
chr3|DNAH1:52418047|ALAS1:52242098|rev|+	1	0.000735043576008	0	0	1
chr7|GTF2IRD1P1:66288984|PMS2P4:66764411|rev|-	0	0.0	1	0.000829609328387	1
chr1|ZBTB18:244220778|SDCCAG8:243579003|rev|+	1	0.000504797721587	0	0	1
chr1|NENF:212619721|PPP2R5A:212533979|rev|+	1	0.00026381924912	2	0.000175961264738	3
chr7|EIF3B:2400537|NUDT1:2282559|rev|+	1	0.00036670752608	0	0	1
chr12|NAB2:57485781|SLC39A5:56630365|rev|+	1	0.000533869872591	0	0	1
chr17|UNC13D:73839094|EVPL:74011190|rev|-	0	0.0	1	0.000829609328387	1
chr6|FBXO9:52941341|EFHC1:52344437|rev|+	0	0.0	1	0.00237012639436	1
chr11|FUT4:94283064|KIAA1731:93463396|rev|+	1	0.00207839449023	0	0	1
chr10|FBXO18:5951018|AKR1C3:5138601|rev|+	1	0.000157385031551	0	0	1
chr17|MYH4:10348292|MYH1:10397990|rev|-	1	0.00418860903723	0	0	1
chr12|C1RL:7260846|GDF3:7843300|rev|-	1	0.000349900126061	0	0	1
chr20|PLCB4:9461462|PLCB1:8769279|rev|+	2	0.0266392915572	1	0.00586918823484	3
chr1|KIF14:200520624|TNNT2:201336931|rev|-	2	1.22490409934e-07	0	0	2
chr6|C6orf62:24718767|FAM65B:24818853|rev|-	1	0.0105705990294	2	4.46329469049e-05	3
chr19|IGLON5:51815180|POLD1:50906309|rev|+	1	0.00036670752608	0	0	1
chr16|TSR3:1399889|HS3ST6:1962206|rev|-	1	0.000164917635613	0	0	1
chr19|MUC16:9005193|MUC16:9027281|rev|-	0	0.0	1	0.035237720223	1
chr20|LINC00029:61666916|KCNQ2:62065256|rev|-	1	0.000937447834969	0	0	1
chrX|OGT:70776630|TAF1:70617102|rev|+	1	0.000150186899255	0	0	1
chr11|TRIM49:89532883|TRIM64B:89604282|rev|-	1	0.000228335160975	0	0	1
chr19|NLRP7:55441866|TNNI3:55667700|rev|-	1	0.000586411490661	0	0	1
chr14|MYH6:23876231|MYH7:23902436|rev|-	0	0.0	1	0.00253806319875	1
chr19|SUPT5H:39960038|PAK4:39664215|rev|+	1	0.00026381924912	0	0	1
chr9|GLT6D1:138515501|CAMSAP1:138715106|rev|-	0	0.0	1	0.001585411959	1
chr14|KIAA0586:58965678|KIAA0586:58953724|rev|+	1	0.000150186899255	0	0	1
chr17|LOC100130950:5138931|ARRB2:4621980|rev|+	2	0.00166005689804	0	0	2
chr4|ADH1A:100205555|ADH1C:100264212|rev|-	2	0.0184317800684	5	0.000141190561634	7
chr19|CEACAM1:43032462|PSG8:43268433|rev|-	1	0.0463236039233	0	0	1
chrX|GAGE12I:49336241|GAGE12F:49218319|rev|+	1	0.925563982516	1	0.738870546398	2
chr9|VCP:35062213|CD72:35618118|rev|-	0	0.0	1	0.00150405385622	1
chr4|SMR3B:71250281|SMR3A:71232360|rev|+	1	0.994198449113	4	0.999365087457	5
chr2|LRP2:170034312|LRP2:170092578|rev|-	0	0.0	1	0.00150405385622	1
chr16|RAB26:2201762|BAIAP3:1397894|rev|+	0	0.0	1	0.000787159814358	1
chr9|SDCCAG3:139300356|EXD3:140268051|rev|-	0	0.0	1	0.00416772230709	1
chr12|HVCN1:111098968|ATXN2:111890644|rev|-	0	0.0	1	0.000874289319797	1
chr5|SMN2:70242003|SMN1:69372845|rev|+	5	0.999985984882	5	0.99900560566	10
chr14|NDRG2:21484921|HNRNPC:21679725|rev|-	0	0.0	1	0.00111732404475	1
chr10|HK1:71144237|CCAR1:70515126|rev|+	1	0.000251774720698	0	0	1
chr2|TTN:179403672|TTN:179423364|rev|-	0	0.0	2	0.582571139015	2
chr1|ATP1A4:160134214|ATP1A2:160098441|rev|+	1	0.000850937909092	3	0.756405788149	4
chr12|KRT80:52579162|KRT6A:52884956|rev|-	0	0.0	1	0.00147127862594	1
chr1|CFHR4:196879608|CFHR4:196874237|rev|+	3	0.000280874132355	5	0.0128665946856	8
chr2|NOP58:203168384|NOP58:203162567|rev|+	1	0.00316463979473	0	0	1
chr2|DGUOK:74186088|STAMBP:74072293|rev|+	3	2.11831238457e-11	1	0.00218526494523	4
chr12|CAPRIN2:30872012|AMN1:31850351|rev|-	0	0.0	1	0.00074683358792	1
chr7|POLR2J3:102207443|POLR2J2:102281220|rev|-	2	0.994645505716	3	0.999999766082	6
chr12|SOAT2:53509438|TENC1:53456872|rev|+	0	0.0	1	0.00074683358792	1
chr1|RHOC:113249454|PHTF1:114243571|rev|-	0	0.0	1	0.00167104973325	1
chr17|SIRT7:79875705|FASN:80043747|rev|-	0	0.0	1	0.00111732404475	1
chr4|UGT2B28:70152601|UGT2B10:69696317|rev|+	0	0.0	3	0.0017531234403	3
chr1|CSMD2:34101959|CSMD2:34118061|rev|-	0	0.0	1	0.0009707950693	1
chr12|KRT73:53007471|KRT79:53217796|rev|-	1	0.502467770899	0	0	1
chr10|SLIT1:98819843|SLIT1:98823375|rev|-	0	0.0	1	0.00176118116989	1
chr12|KRT83:52711693|KRT74:52965238|rev|-	0	0.0	1	0.00245499680853	1
chr6|LPA:161027508|LPA:161060491|rev|-	0	0.0	1	0.260664244792	1
