junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr1|MAST2:46348067|MAST2:46290104|rev|+	2	0.791861759734	0	0	2
chr1|PRPF3:150318967|PRPF3:150318493|rev|+	1	0.704172922144	1	0.306784045245	2
chr1|NPHP4:6021853|NPHP4:6046387|rev|-	33	0.99999999997	26	0.999999931213	55
chr10|FAM21C:46235694|FAM21C:46224309|rev|+	13	8.12110355424e-19	7	1.06317231965e-10	18
chr19|THOP1:2805174|THOP1:2790418|rev|+	0	0.0	1	0.794726676117	1
chr19|MAST3:18258434|MAST3:18258252|dup|+	21	0.999996445264	19	0.999981335137	27
chr8|TNKS:9578055|TNKS:9562172|rev|+	1	0.666088693675	0	0	1
chr3|LRCH3:197562693|LRCH3:197557640|rev|+	0	0.0	2	0.713015664547	2
chr15|TTBK2:43103885|TTBK2:43109295|rev|-	1	0.671892545189	2	0.217529679971	2
chr13|UGGT2:96515882|UGGT2:96519677|rev|-	0	0.0	1	0.769441855725	1
chr2|ACTR2:65492309|ACTR2:65473657|rev|+	4	0.953240373332	1	0.536370205346	5
chr11|NUP98:3740641|NUP98:3742055|rev|-	3	0.700382017481	2	0.88138752411	4
chr2|CLASP1:122260742|CLASP1:122286356|rev|-	2	0.819508638397	3	0.615094023099	3
chr1|HSPG2:22154355|HSPG2:22158055|rev|-	0	0.0	1	0.0197264111969	1
chr2|CLK1:201721404|CLK1:201722812|rev|-	2	0.534669113162	1	0.699313010113	3
chr9|RABGAP1:125748698|RABGAP1:125719289|rev|+	3	0.946736719676	3	0.954392368199	4
chr10|GFRA1:117849251|GFRA1:117885068|rev|-	1	0.69407649751	1	0.693824040175	2
chr6|EXOC2:632940|EXOC2:637861|rev|-	0	0.0	1	0.742874991149	1
chrX|CASK:41519691|CASK:41530783|rev|-	1	0.143938746262	0	0	1
chr19|CYTH2:48981402|CYTH2:48977438|rev|+	1	0.787136771893	0	0	1
chr15|ITGA11:68617468|ITGA11:68657136|rev|-	0	0.0	1	0.664821797208	1
chr3|SMARCC1:47719687|SMARCC1:47727660|rev|-	17	0.999993541897	23	0.999816306716	35
chr14|MIPOL1:37697043|MIPOL1:37681434|rev|+	0	0.0	1	0.754937119448	1
chr9|C9orf114:131588300|C9orf114:131588908|rev|-	1	0.345887820599	1	0.637034898029	2
chr2|BRE:28521358|BRE:28352137|rev|+	0	0.0	1	0.782582107393	1
chr3|ABCC5:183655688|ABCC5:183660704|rev|-	0	0.0	1	0.699313010113	1
chr16|KIAA0430:15714307|KIAA0430:15716980|rev|-	3	0.818773466834	1	0.791770392552	4
chr3|POLQ:121251836|POLQ:121260326|rev|-	5	0.769694930586	7	0.994165853018	11
chr19|CD97:14508951|CD97:14501735|rev|+	2	0.730691029361	0	0	2
chr3|PRKCD:53213792|PRKCD:53212419|rev|+	1	0.71904055759	0	0	1
chr11|CBL:119145663|CBL:119142444|rev|+	6	0.997042160495	7	0.999039172871	13
chr2|NOP58:203157626|NOP58:203152382|rev|+	1	0.748180944866	0	0	1
chr12|PRH1-PRR4:11034815|PRH1-PRR4:11126320|rev|-	1	0.768868935439	3	0.829921637932	3
chr15|HEXA:72642858|HEXA:72648958|rev|-	1	0.642008133963	1	0.709934134765	2
chr16|ZNF23:71487145|ZNF23:71490731|rev|-	0	0.0	1	0.556787406494	1
chr5|ANXA6:150483130|ANXA6:150483253|dup|-	2	0.236907413704	0	0	2
chr7|PTPN12:77230123|PTPN12:77227158|rev|+	4	0.934422068571	0	0	4
chr12|KNTC1:123032516|KNTC1:123030722|rev|+	9	1.05296187445e-06	6	0.487500277204	14
chr7|SND1:127569382|SND1:127527954|rev|+	0	0.0	1	0.800497518137	1
chr15|MYO5A:52708341|MYO5A:52725482|rev|-	0	0.0	2	0.857037087815	2
chr15|INO80:41347444|INO80:41350979|rev|-	1	0.755424309885	3	0.965780620419	4
chr4|ANKRD17:73981537|ANKRD17:73984567|rev|-	0	0.0	1	0.734166378916	1
chr7|MAGI2:77973094|MAGI2:77998530|rev|-	2	0.8837701519	0	0	2
chr1|TMED5:93621856|TMED5:93625783|rev|-	0	0.0	1	0.688223901536	1
chr17|BPTF:65944422|BPTF:65941524|rev|+	1	0.748180944866	1	0.758716644486	2
chr5|ADAM19:156926580|ADAM19:156934148|rev|-	1	0.442495201917	0	0	1
chr12|BCAT1:24982756|BCAT1:24985797|rev|-	2	0.873030575968	2	0.540595808847	4
chr10|MYPN:69935218|MYPN:69925458|rev|+	2	0.931852773194	1	0.738590606426	3
chr10|LOXL4:100020678|LOXL4:100020884|dup|-	0	0.0	1	0.769441855725	1
chr4|WDR17:177073118|WDR17:177070957|rev|+	1	0.714323154773	0	0	1
chr4|RBPJ:26407892|RBPJ:26364067|rev|+	1	0.77205205255	1	0.662334430865	1
chr3|PDCD10:167422629|PDCD10:167443261|rev|-	2	0.906737815608	1	0.751041988849	3
chr2|KIAA1841:61298927|KIAA1841:61295983|rev|+	1	0.671892545189	1	0.704684982367	2
chr7|KDELR2:6505701|KDELR2:6513915|rev|-	1	0.648148328251	0	0	1
chr1|CEP350:179961356|CEP350:179959641|rev|+	2	0.838735992786	0	0	2
chr7|IFRD1:112099073|IFRD1:112095817|rev|+	0	0.0	2	0.805921164788	2
chr9|STOM:124110292|STOM:124111601|rev|-	2	0.906438844224	2	0.852652812899	3
chr9|UBAP2:33948371|UBAP2:33956144|rev|-	14	0.999807584664	11	0.999423581486	24
chr4|ZNF827:146744573|ZNF827:146813567|rev|-	1	0.654211574697	0	0	1
chr8|ADCK5:145618107|ADCK5:145615870|rev|+	0	0.0	1	0.726367957432	1
chr11|NUP98:3726429|NUP98:3733958|rev|-	0	0.0	2	0.883318715849	2
chr22|LIMK2:31664186|LIMK2:31661931|rev|+	4	0.982072515918	2	0.100965842322	5
chr7|PMPCB:102944487|PMPCB:102939014|rev|+	1	0.677599369089	1	0.646356092379	2
chr1|CNIH3:224872545|CNIH3:224868659|rev|+	3	0.00366045670905	1	0.747023571647	3
chr2|ILKAP:239093821|ILKAP:239098613|rev|-	5	0.980892751688	1	0.688566253883	6
chr12|ALDH1L2:105424101|ALDH1L2:105431980|rev|-	0	0.0	1	0.762376285796	1
chr19|LMNB2:2434292|LMNB2:2434513|dup|-	1	0.688698373278	1	0.779403397101	1
chr10|LARP4B:910062|LARP4B:931700|rev|-	1	0.519948963315	0	0	1
chr6|RIMS1:72961071|RIMS1:72957717|rev|+	2	0.772383632036	0	0	2
chr20|PYGB:25252122|PYGB:25239872|rev|+	0	0.0	1	0.468424680753	1
chr17|NF1:29653270|NF1:29652837|dup|+	2	0.91136596723	1	0.754937119448	2
chr17|SIRT7:79871649|SIRT7:79873557|rev|-	1	0.654211574697	0	0	1
chr3|SLC25A26:66421026|SLC25A26:66396787|rev|+	0	0.0	2	0.825572070228	2
chr16|NLRC5:57081540|NLRC5:57079359|rev|+	0	0.0	3	0.819713502584	3
chr2|PRKD3:37513319|PRKD3:37518142|rev|-	0	0.0	1	0.729599233682	1
chr10|SUPV3L1:70956839|SUPV3L1:70951410|rev|+	2	0.882154383771	0	0	2
chr1|COL24A1:86453283|COL24A1:86499606|rev|-	2	0.00250977989735	0	0	2
chr16|PPL:4952406|PPL:4954041|rev|-	0	0.0	1	0.704684982367	1
chr8|KIAA0146:48511758|KIAA0146:48352884|rev|+	0	0.0	1	0.709934134765	1
chr1|NPHP4:6012759|NPHP4:6038473|rev|-	0	0.0	1	0.772838154846	1
chr9|GPR107:132854660|GPR107:132841908|rev|+	3	0.919170291579	4	0.980802326179	7
chr10|HERC4:69793721|HERC4:69793943|dup|-	0	0.0	1	0.664821797208	1
chr8|POLB:42210086|POLB:42202470|rev|+	1	0.683203344955	1	0.235442886279	2
chr4|WDR17:177073118|WDR17:177069283|rev|+	1	0.740505684027	0	0	1
chr22|MAPK12:50693625|MAPK11:50703456|rev|-	0	0.0	1	0.00268288888116	1
chr22|CERK:47087468|CERK:47107046|rev|-	1	0.0501250262727	1	0.785702291273	1
chr3|HEG1:124738105|HEG1:124739974|rev|-	2	0.604720273368	1	0.509277709073	2
chr9|CCBL1:131597601|CCBL1:131600416|rev|-	0	0.0	1	0.724891506806	1
chr6|RREB1:7187756|RREB1:7176887|rev|+	1	0.723614431084	1	0.4979366855	1
chr12|UTP20:101769534|UTP20:101768585|rev|+	1	0.671892545189	0	0	1
chr16|GLYR1:4872875|GLYR1:4873908|rev|-	1	0.683203344955	1	0.682518283869	1
chr10|BMPR1A:88651986|BMPR1A:88649818|rev|+	8	0.905535371065	5	0.996641978578	12
chr1|PLXNA2:208383624|PLXNA2:208383807|dup|-	1	0.717122071386	1	0.688222935836	1
chr16|CNOT1:58610366|CNOT1:58622810|rev|-	1	0.740505684027	0	0	1
chr3|MCCC1:182759354|MCCC1:182763328|rev|-	1	0.656133210423	0	0	1
chr15|SIN3A:75706545|SIN3A:75715164|rev|-	15	0.999997482724	13	0.99998624197	27
chr5|FCHO2:72364606|FCHO2:72347175|rev|+	2	0.294731437947	5	0.0849203004193	5
chr3|SEC61A1:127779504|SEC61A1:127778944|rev|+	26	0.999999374823	34	1.0	53
chr10|KIF5B:32311067|KIF5B:32311964|rev|-	1	0.744401498522	2	0.87557903411	3
chr7|ZNF12:6736969|ZNF12:6744854|rev|-	4	0.961883661077	2	0.633735339062	6
chr11|NUP98:3789810|NUP98:3797251|rev|-	22	0.999999984353	12	0.999992076781	27
chr3|GNL3:52721631|GNL3:52720784|rev|+	0	0.0	1	0.658746110933	1
chr22|PI4KA:21161649|PI4KA:21193019|rev|-	0	0.0	1	0.626691656373	1
chr1|ZBTB8A:33060824|ZBTB8A:33060654|dup|+	0	0.0	1	0.682518283869	1
chr3|DENND6A:57649362|DENND6A:57658165|rev|-	2	0.883771606199	1	0.754937119448	3
chr1|SLC30A7:101383683|SLC30A7:101372407|rev|+	0	0.0	3	0.0409034938052	3
chr5|SH3PXD2B:171809039|SH3PXD2B:171833356|rev|-	3	0.948856849148	2	0.893167981648	5
chr11|NR1H3:47283569|NR1H3:47282791|rev|+	8	0.998143439896	2	0.685517287116	10
chr14|DHRS4L2:24458284|DHRS4:24424243|rev|+	1	0.00500323306324	1	0.0402609073414	2
chr5|OXCT1:41840552|OXCT1:41862852|rev|-	2	0.83873977602	2	0.0468546148009	4
chr5|APC:112116600|APC:112111325|rev|+	1	0.680595757541	1	0.676712648763	1
chr10|KIF5B:32306070|KIF5B:32308887|rev|-	8	0.998901769539	4	0.949610460877	10
chrX|POLA1:24844718|POLA1:24839568|rev|+	1	0.736485502523	1	0.747023571647	2
chr5|DROSHA:31451639|DROSHA:31472339|rev|-	1	0.503232890359	1	0.751040867735	1
chr6|TMEM181:159046786|TMEM181:158994451|rev|+	0	0.0	1	0.715054865383	1
chr17|NF1:29580018|NF1:29576001|rev|+	1	0.683203344955	0	0	1
chr5|HSPA9:137897268|HSPA9:137903411|rev|-	22	0.998700868703	26	0.99999998767	43
chr7|STK17A:43659322|STK17A:43647854|rev|+	1	0.683203344955	2	0.876177103835	2
chr7|CADPS2:122078394|CADPS2:122114571|rev|-	1	0.736485502523	0	0	1
chr1|ENAH:225695652|ENAH:225700718|rev|-	2	0.308958797354	1	0.719669308043	2
chr6|ASCC3:100988038|ASCC3:100988263|dup|-	0	0.0	2	0.879233258598	2
chr7|DAGLB:6461357|DAGLB:6476164|rev|-	1	0.410212719542	4	0.745997495135	5
chr6|RREB1:7187756|RREB1:7181356|rev|+	1	0.694582994267	1	0.754936294753	2
chr8|PTDSS1:97332573|PTDSS1:97307325|rev|+	1	0.748180944866	2	0.889959425224	3
chr5|PRELID2:145144493|PRELID2:145205763|rev|-	5	0.961307497207	12	0.999861787114	17
chr14|TTC7B:91077085|TTC7B:91084389|rev|-	0	0.0	1	0.43134828079	1
chr15|EDC3:74963795|EDC3:74964115|dup|-	4	0.982905854236	7	0.999492141566	11
chr17|TBC1D3:36341111|LOC440434:36353765|rev|-	0	0.0	1	0.658746110933	1
chr5|CNOT6:179992977|CNOT6:179980385|rev|+	1	0.784219025093	0	0	1
chr12|VPS29:110930800|VPS29:110931036|dup|-	0	0.0	1	0.715054865383	1
chrX|COL4A5:107869579|COL4A5:107863488|rev|+	1	0.744401498522	0	0	1
chr17|WIPI1:66429608|WIPI1:66432620|rev|-	0	0.0	1	0.751041988849	1
chr10|DIP2C:355970|DIP2C:387269|rev|-	2	0.818124573521	2	0.84346659803	4
chr3|ATG7:11356967|ATG7:11340159|rev|+	2	0.926060121992	4	0.991499374701	5
chr1|ACADM:76200556|ACADM:76194085|rev|+	0	0.0	1	0.693824040175	1
chr11|TRIM6:5624965|TRIM6:5624475|dup|+	8	0.993479598379	7	0.999091230043	14
chrX|MAMLD1:149642074|MAMLD1:149631037|rev|+	1	0.751852418837	0	0	1
chr11|AMOTL1:94564707|AMOTL1:94554695|rev|+	22	0.999996565897	19	0.99999999632	37
chr1|AKT3:243716030|AKT3:243716245|dup|-	1	0.709464102652	0	0	1
chr20|RBL1:35668555|RBL1:35684059|rev|-	7	0.999137848183	5	0.97401591991	9
chr15|THBS1:39885428|THBS1:39883705|rev|+	1	0.751852418837	0	0	1
chr3|GSK3B:119720892|GSK3B:119721086|dup|-	18	0.999993772994	22	0.999999990317	33
chr7|ATXN7L1:105250975|ATXN7L1:105260768|rev|-	0	0.0	1	0.734166378916	1
chr4|FRAS1:79308855|FRAS1:79284666|rev|+	0	0.0	1	0.481596381456	1
chr14|PARP2:20815072|PARP2:20813090|rev|+	3	2.41107469049e-05	2	0.80667822222	5
chr3|PTPN23:47450577|PTPN23:47449834|rev|+	0	0.0	1	0.625060205913	1
chr8|PAG1:81942230|PAG1:81982405|rev|-	2	0.520714702988	2	0.00384447709232	2
chr3|HSPBAP1:122471437|HSPBAP1:122474278|rev|-	3	0.868177364183	0	0	3
chr10|ADAM12:127731608|ADAM12:127755375|rev|-	0	0.0	1	0.676712648763	1
chr3|NAALADL2:175189546|NAALADL2:175184766|rev|+	1	0.790010351486	1	0.652589496069	1
chr11|CEP164:117234222|CEP164:117233119|rev|+	1	0.660191992642	0	0	1
chr1|LMNA:156106819|LMNA:156104193|rev|+	1	0.719037267631	0	0	1
chr17|LASP1:37071399|LASP1:37070577|rev|+	1	0.709464102652	1	0.511800152057	2
chr15|HERC1:64066892|HERC1:64067848|dup|-	7	0.998369400959	7	0.993145273934	13
chr2|ADAM17:9642301|ADAM17:9645494|rev|-	0	0.0	1	0.681170111486	1
chr5|RASA1:86685344|RASA1:86674212|rev|+	1	0.728044819156	2	0.888678399052	3
chr17|TAF15:34149837|TAF15:34144719|rev|+	3	4.37236865621e-05	1	0.704684982367	4
chr10|ARHGAP12:32120666|ARHGAP12:32141525|rev|-	0	0.0	1	0.670812185294	1
chr4|UFSP2:186339594|UFSP2:186343717|rev|-	0	0.0	1	0.58566401961	1
chr3|HLTF:148781217|HLTF:148782653|rev|-	2	0.815492683981	2	0.859490058396	3
chr3|ABCC5:183655688|ABCC5:183671058|rev|-	0	0.0	2	0.810442650402	2
chr5|GPBP1:56527148|GPBP1:56526672|rev|+	2	0.862112590066	2	2.19796126536e-05	2
chr16|RFWD3:74685817|RFWD3:74686020|dup|-	2	0.906688306918	1	0.715054865383	3
chr3|YEATS2:183508768|YEATS2:183495329|rev|+	1	0.709464102652	2	0.908155006801	3
chr20|SOGA1:35421651|SOGA1:35425976|rev|-	0	0.0	1	0.646356092379	1
chr2|KLF11:10188722|KLF11:10186276|rev|+	0	0.0	1	0.788763316311	1
chr1|DNAJC6:65864564|DNAJC6:65849875|rev|+	0	0.0	2	0.899073996609	2
chr1|OSBPL9:52231653|OSBPL9:52214040|rev|+	3	0.633531384888	0	0	3
chr11|LPXN:58318537|LPXN:58322413|rev|-	2	0.781632868133	0	0	2
chr14|MTHFD1:64905890|MTHFD1:64898249|rev|+	1	0.412043328724	0	0	1
chr7|MDFIC:114582452|MDFIC:114582329|dup|+	1	0.454895612583	1	0.529605415471	1
chr7|CCDC132:92905617|CCDC132:92900531|rev|+	1	0.0339489243489	1	0.597766263113	1
chr9|ZFAND5:74974333|ZFAND5:74978522|rev|-	0	0.0	1	0.646356092379	1
chr17|PAFAH1B1:2570492|PAFAH1B1:2569309|rev|+	1	0.184788322675	1	0.779403397101	1
chr9|TRAF2:139804446|TRAF2:139794873|rev|+	1	0.157691447185	0	0	1
chr17|RNMTL1:691372|RNMTL1:686322|rev|+	6	0.859457214778	3	0.941430285219	8
chr11|CD44:35229753|CD44:35218292|rev|+	1	0.392633198916	1	0.738590606426	2
chr7|SEMA3C:80390931|SEMA3C:80418844|rev|-	1	0.775174649836	2	0.921653763317	3
chr1|SZRD1:16719977|SZRD1:16717869|rev|+	2	0.790533672773	2	0.805895490673	2
chr5|CANX:179137066|CANX:179136873|dup|+	0	0.0	1	0.676712648763	1
chr7|BZW2:16714213|BZW2:16705061|rev|+	1	0.704843091231	0	0	1
chr15|TUBGCP5:22864369|TUBGCP5:22861736|rev|+	0	0.0	1	0.742874991149	1
chr11|HINFP:119003929|HINFP:119001434|rev|+	0	0.0	3	0.764702638344	3
chr1|PER3:7897209|PER3:7895821|rev|+	2	0.881456630129	2	0.895084777997	4
chr10|RSU1:16794537|RSU1:16824083|rev|-	27	1.26121596034e-13	41	8.44446164137e-21	59
chr15|WHAMM:83495598|WHAMM:83491851|rev|+	1	0.660191533914	1	0.67081083855	1
chr15|VPS13C:62164187|VPS13C:62165608|rev|-	1	0.0568744476829	0	0	1
chr22|SMARCB1:24159123|SMARCB1:24145481|rev|+	0	0.0	1	0.715054865383	1
chr7|SLC35B4:133984274|SLC35B4:133986862|rev|-	2	0.533809656069	1	0.751041988849	2
chr7|POMZP3:76240770|POMZP3:76247617|rev|-	3	0.847689719284	1	0.509277709073	4
chr1|ASH1L:155385534|ASH1L:155385714|dup|-	17	0.999999678829	18	0.999999206764	25
chr11|PSMA1:14529201|PSMA1:14532497|rev|-	2	0.862146164535	2	0.851426291248	3
chr1|PDE4DIP:144875976|PDE4DIP:144877271|rev|-	0	0.0	1	0.538248201836	1
chr1|DENND1B:197515051|DENND1B:197522242|rev|-	0	0.0	1	0.0614697686332	1
chr17|WSB1:25638642|WSB1:25631805|rev|+	7	0.995503801311	7	0.990935206215	12
chr17|ABCC3:48735857|ABCC3:48735442|rev|+	0	0.0	1	0.299930275886	1
chr6|CNPY3:42903408|CNPY3:42902212|rev|+	6	0.994781819136	4	0.982519086944	7
chr15|MYO5A:52699488|MYO5A:52700337|rev|-	1	0.736485502523	1	0.711031887696	1
chr3|RYK:133894452|RYK:133901915|rev|-	2	0.563487867528	1	0.0587925202095	3
chr5|MCTP1:94204037|MCTP1:94208946|rev|-	1	0.71904055759	0	0	1
chr3|METTL6:15455527|METTL6:15457449|rev|-	1	0.677599369089	0	0	1
chr5|CAMK2A:149631312|CAMK2A:149631628|rev|-	1	0.671892545189	1	0.693824040175	2
chr16|RSPRY1:57250947|RSPRY1:57238415|rev|+	1	0.654211574697	0	0	1
chr6|FIG4:110064975|FIG4:110053839|rev|+	1	0.632051177635	0	0	1
chr16|ACSF3:89180895|ACSF3:89178499|rev|+	0	0.0	1	0.566614189468	1
chr11|SNX15:64795108|ARL2-SNX15:64794789|rev|+	1	0.291906893885	2	0.862427911544	3
chr13|PAN3:28835595|PAN3:28834583|rev|+	20	0.000868223080372	21	0.889777750628	30
chr8|CLN8:1719763|CLN8:1719097|dup|+	1	0.642008133963	1	0.772838154846	1
chr19|VASP:46021352|VASP:46020920|rev|+	12	0.999988328849	16	0.999999714192	27
chr16|PHLPP2:71701080|PHLPP2:71706225|rev|-	5	0.989399815038	3	0.872015753589	7
chr19|SAE1:47653632|SAE1:47653458|dup|+	1	0.666088693675	1	0.785702291273	1
chr7|WBSCR16:74474399|WBSCR16:74479158|rev|-	0	0.0	1	0.720042075098	1
chr20|B4GALT5:48253877|B4GALT5:48273239|rev|-	1	0.723614431084	1	0.734166378916	2
chr11|TRIM22:5719775|TRIM22:5719544|dup|+	2	0.917122024589	0	0	2
chr20|SLC23A2:4880200|SLC23A2:4883204|rev|-	2	0.868227670202	5	0.99139171298	6
