junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr12|A2M:9246060|A2M:9265132|rev|-	2	0.46813568215	5	0.000481076901452	7
chr3|PTPRG:61989171|PTPRG:61975298|rev|+	2	0.294850051466	6	0.0021495890124	8
chr1|ILF2:153635180|ILF2:153635271|dup|-	1	0.00314761611392	1	0.00261248833957	1
chr12|NUP107:69135760|NUP107:69109406|rev|+	4	0.998227238258	2	0.00157106934512	6
chr10|ABCC2:101572901|ABCC2:101554169|rev|+	2	0.434444651487	1	0.904285868955	3
chrX|HSD17B10:53458205|HSD17B10:53460833|rev|-	2	0.995606991875	6	0.999757198039	8
chr18|TTC39C:21705514|TTC39C:21703797|rev|+	3	0.984579181787	3	0.25532255896	4
chr2|TTL:113290222|TTL:113251719|rev|+	1	0.00594566306048	8	6.13708980547e-11	9
chrX|L1CAM:153135842|L1CAM:153135954|dup|-	5	0.0476366935093	1	0.904772224599	5
chr2|ALPI:233322842|ALPP:233245549|rev|+	0	0.0	3	4.8032668029e-19	3
chr1|SLC16A1:113459799|SLC16A1:113471974|rev|-	1	0.881411124442	3	0.00609487870865	4
chr3|SUMF1:4490949|SUMF1:4494733|rev|-	5	0.99521803432	5	0.0529615613779	5
chr1|PIK3C2B:204402443|PIK3C2B:204459474|rev|-	7	0.981965426525	2	0.820414285078	9
chr19|REEP6:1497924|MUM1:1376517|rev|+	1	4.59747255325e-06	0	0	1
chr18|RALBP1:9524753|RALBP1:9516842|rev|+	3	0.253202704148	1	0.892235187135	4
chr7|URGCP-MRPS24:43906156|URGCP-MRPS24:43906581|dup|-	6	0.0749666337647	4	0.000876118100741	10
chr5|HSD17B4:118850741|HSD17B4:118842512|rev|+	1	0.331813924236	2	0.00595636726739	2
chr2|ATIC:216198180|ATIC:216189963|rev|+	4	0.257368072394	6	0.000167702720437	10
chr20|XRN2:21349228|XRN2:21306916|rev|+	2	0.799910825243	3	0.144309173528	5
chr16|TFAP4:4310455|TFAP4:4312702|rev|-	6	0.0775856406009	2	0.848165696178	8
chr19|CERS4:8327304|CERS4:8322762|rev|+	0	0.0	5	0.0476067271747	5
chr2|ILKAP:239079042|ILKAP:239082294|rev|-	2	0.805457440206	3	0.715881726806	5
chr4|AFAP1:7840250|AFAP1:7873807|rev|-	5	0.0999427305771	3	0.667263224534	8
chrX|ATP11C:138884394|ATP11C:138884498|dup|-	4	0.0566338201101	3	0.899055241953	5
chr11|FAM168A:73141734|FAM168A:73179537|rev|-	5	0.00394034364025	3	0.59334019865	8
chr10|SFMBT2:7327827|SFMBT2:7327916|dup|-	4	0.00301004037434	4	0.940088685238	4
chr1|SPEN:16237796|SPEN:16202696|rev|+	6	0.994172053109	2	2.0178929205e-07	8
chr18|LAMA3:21426472|LAMA3:21394366|rev|+	3	0.431086894782	4	0.96778396128	7
chr8|ATAD2:124346117|ATAD2:124348772|rev|-	5	0.999962062226	3	0.0227109449768	8
chr4|LCORL:17963525|LCORL:17974508|rev|-	4	0.00025872565822	4	0.00205563309157	4
chr11|ME3:86198378|ME3:86383678|rev|-	3	1.97569073244e-05	4	0.000737206789235	7
chr3|SENP5:196613565|SENP5:196612021|dup|+	5	0.333821288202	4	0.00700800980422	9
chr6|ZNF292:87953329|ZNF292:87926016|rev|+	5	0.000602306616129	8	0.999959671003	13
chr2|SEPT10:110321942|SEPT10:110350696|rev|-	2	0.0219784178112	3	0.00738568440055	5
chr17|CTC1:8137772|CTC1:8139660|rev|-	5	0.99146756955	4	1.69851673047e-06	9
chr17|SGSM2:2284348|SGSM2:2246838|rev|+	4	0.998802907686	4	0.959991841389	8
chr14|BAZ1A:35331249|BAZ1A:35331528|dup|-	4	0.79500752632	4	0.164514449895	6
chr18|NEDD4L:56009029|NEDD4L:56008269|rev|+	6	1.41710156016e-09	6	0.992024003022	6
chr5|RHOBTB3:95119667|RHOBTB3:95072592|rev|+	3	0.81821308728	3	4.20612662395e-06	6
chr7|HSPB1:75933614|HSPB1:75933300|dup|+	7	0.999999921705	2	0.252412036007	7
chr22|EWSR1:29683123|EWSR1:29682911|dup|+	4	3.2832455728e-06	3	0.985745045116	4
chr9|EHMT1:140676849|EHMT1:140669560|rev|+	1	0.349753164248	7	0.999255279929	8
chr1|RFWD2:176050287|RFWD2:176055026|rev|-	5	0.000379461344974	5	0.685415815254	5
chr20|TRPC4AP:33645316|TRPC4AP:33657215|rev|-	2	0.814749874772	3	0.000445027774712	5
chr10|ZRANB1:126662967|ZRANB1:126660533|rev|+	3	0.99449302791	3	0.000547891760166	6
chr5|DDX41:176939496|DDX41:176942990|rev|-	6	0.00345753172745	3	0.664636560556	9
chr19|GMIP:19741279|GMIP:19752860|rev|-	5	0.165224853539	2	0.000997524544944	7
chr2|PAPOLG:61019424|PAPOLG:61014081|rev|+	5	0.102384288226	2	0.83164817773	7
chr7|OGDH:44741214|OGDH:44739739|rev|+	4	5.47288492963e-07	5	0.000276912378737	8
chrX|KDM6A:44879975|KDM6A:44833910|rev|+	3	0.723860321973	3	0.349444231718	3
chr4|SEC24B:110433239|SEC24B:110412482|rev|+	1	0.00774176977856	2	0.190735057423	3
chr2|C2orf43:20974569|C2orf43:20990158|rev|-	7	0.0793795521595	7	5.10252492105e-06	12
chr1|ASAP3:23755055|ASAP3:23763147|rev|-	4	0.0186431674566	4	3.41489722558e-08	8
chr16|NFATC2IP:28970421|NFATC2IP:28970037|rev|+	3	0.0146797414526	3	0.979234958972	3
chr1|SH3BGRL3:26608013|SH3BGRL3:26607548|dup|+	5	0.000777249683847	3	0.812827174808	8
chr15|CDAN1:43021426|CDAN1:43021560|dup|-	2	0.00210599587525	2	0.0420445920295	3
chr16|PDPR:70163025|PDPR:70162686|rev|+	1	0.000505293059544	1	0.0110965438951	1
chr2|DCTN1:74604558|DCTN1:74605372|rev|-	5	6.55168203791e-05	1	0.120895186628	6
chr10|BMPR1A:88659647|BMPR1A:88659550|dup|+	5	8.36701808398e-05	5	4.35419039391e-05	6
chr1|EYA3:28362054|EYA3:28374937|rev|-	1	0.810294212599	3	0.961072763512	4
chr2|NBAS:15601324|NBAS:15644337|rev|-	4	0.996717914006	2	1.11742313494e-06	6
chr1|ATF6:161830067|ATF6:161748033|rev|+	0	0.0	2	0.0318503499725	2
chr11|MYRF:61522914|TMEM132A:60699160|rev|+	0	0.0	1	1.03989274825e-08	1
chr1|KIAA0907:155896466|KIAA0907:155896947|rev|-	2	0.017622017491	4	1.48850693684e-06	4
chr19|PTBP1:808452|PTBP1:804291|rev|+	5	4.15600705533e-07	0	0	5
chr19|C3:6690639|C3:6702590|rev|-	2	0.0706092597501	6	0.0398777121204	8
chr19|POLR2I:36604610|POLR2I:36604968|rev|-	2	0.00370672754212	4	0.000107034662612	6
chr17|BPTF:65928135|BPTF:65924470|rev|+	6	0.000432470563239	4	0.9985084165	10
chr4|WDFY3:85781564|WDFY3:85781775|dup|-	2	0.103805464968	3	0.979418003917	5
chr16|ABCC1:16150152|ABCC1:16130328|rev|+	4	0.720255336906	4	0.108343520263	8
chr7|PODXL:131193709|PODXL:131196192|rev|-	4	0.0844704625854	4	0.00643514521392	8
chr2|HEATR5B:37227728|HEATR5B:37227956|dup|-	5	0.493083925954	4	0.000384820863905	5
chr5|PAPD7:6750616|PAPD7:6748576|rev|+	4	0.83570579998	4	0.171989919966	8
chr17|RPTOR:78867665|RPTOR:78831589|rev|+	3	0.329072380923	3	0.252776148095	6
chr1|ZMYM4:35854683|ZMYM1:35569895|rev|+	0	0.0	1	0.00976762242318	1
chr17|KIAA0195:73491480|KIAA0195:73467880|rev|+	1	0.905321891234	5	0.000493203103002	6
chr8|VPS37A:17143936|VPS37A:17125766|rev|+	6	2.23934437967e-06	3	4.06331087253e-05	9
chr21|URB1:33740711|URB1:33750850|rev|-	3	0.000305751432457	5	0.594034276286	8
chr8|ZFAT:135521861|ZFAT:135533244|rev|-	5	4.88957701236e-06	4	0.00459570511103	9
chr19|EML2:46116798|EML2:46145299|rev|-	2	0.865262574114	2	0.0292572122713	4
chr9|RPL12:130211559|RPL12:130211987|rev|-	1	0.914849211892	0	0	1
chr1|DNAH14:225528403|DNAH14:225239152|rev|+	4	0.998698632623	3	0.666675581627	7
chr14|STRN3:31371741|STRN3:31382863|rev|-	6	0.978751781821	3	5.05662995474e-05	9
chr1|NPHP4:6021853|NPHP4:6046387|rev|-	2	0.985014234815	3	0.700361849428	5
chr11|AMBRA1:46529740|AMBRA1:46529920|dup|-	3	0.000434119784232	5	0.0443104568585	8
chr19|BSG:582582|BSG:579499|rev|+	2	0.806208158364	5	0.999859904044	7
chr1|DCAF6:168020171|DCAF6:167935866|rev|+	3	0.00194171082671	2	0.000438120647607	5
chr19|LTBP4:41131914|LTBP4:41129508|rev|+	4	0.750551680121	7	8.46954195059e-05	11
chr14|NEK9:75576387|NEK9:75577074|rev|-	6	0.954006432991	6	0.000217200501867	6
chr8|PTK2:141749116|PTK2:141935848|rev|-	3	0.077656355829	6	9.96724935357e-10	9
chr22|PI4KA:21083919|PI4KA:21087386|rev|-	3	0.00500279204081	1	0.0160210628495	4
chr1|TMEM56:95616975|TMEM56:95609446|rev|+	4	0.000831094074189	5	0.997106924471	9
chr19|WASH5P:66345|WASH5P:66499|dup|-	1	0.0781775244581	0	0	1
chr2|AOX1:201526354|AOX1:201462119|rev|+	2	0.000977370052574	5	0.998279401553	7
chr7|ZNF3:99672757|ZNF3:99673253|rev|-	2	0.00208461645506	3	0.000107313037116	3
chr8|UBR5:103357623|UBR5:103357773|dup|-	3	0.00361811931643	2	0.988363251644	5
chr12|ANKRD13A:110474133|ANKRD13A:110471601|rev|+	3	0.028745449381	4	2.72061210938e-05	5
chr9|GTF3C5:135933890|GTF3C5:135933200|dup|+	3	8.79869972511e-06	3	0.0119856845695	6
chr14|TTLL5:76187046|TTLL5:76173360|rev|+	2	0.000701345213353	3	0.908803217594	5
chr16|CLN3:28499911|CLN3:28500707|rev|-	3	0.000172583195223	7	0.495531729609	10
chr11|POLR2G:62534187|POLR2G:62533965|dup|+	1	0.881411124442	5	0.786797063751	5
chr7|SNX13:17869632|SNX13:17937069|rev|-	2	2.94407032118e-06	1	0.919975330618	3
chr22|TBC1D22A:47433094|TBC1D22A:47393529|rev|+	6	0.00200452463777	2	0.99427229672	6
chr12|TMEM194A:57463016|TMEM194A:57466695|rev|-	5	0.130693999651	1	0.295204785487	6
chr1|UBAP2L:154239044|UBAP2L:154231452|rev|+	2	0.000127433303859	5	2.15459994252e-11	7
chr7|PMS2P3:75140252|PMS2P3:75141745|rev|-	1	0.0966369799926	2	0.0505105833519	3
chr2|SH3YL1:247537|SH3YL1:249844|rev|-	2	0.77893645546	6	2.00502222895e-08	8
chr2|HDAC4:240036748|HDAC4:240111773|rev|-	4	0.998375746067	5	9.04037298501e-06	9
chr1|DNAH14:225332330|DNAH14:225156460|rev|+	4	0.0550654830137	9	0.612316398453	13
chr17|NPLOC4:79571573|NPLOC4:79575848|rev|-	8	0.212986739089	1	6.27203951154e-05	9
chr3|SMARCC1:47719687|SMARCC1:47727660|rev|-	5	0.0191939674231	3	0.699154786719	8
chr14|WDHD1:55453863|WDHD1:55474093|rev|-	0	0.0	4	0.831926192621	4
chrX|ATRX:76907603|ATRX:76920267|rev|-	2	0.992857840595	2	0.992167952011	2
chr8|KIAA1967:22465578|KIAA1967:22464708|rev|+	5	0.000889426988137	3	0.984422168318	5
chr3|RASA2:141259451|RASA2:141231004|rev|+	4	0.0143386335151	1	0.00234944900641	5
chr2|BIRC6:32820211|BIRC6:32613817|rev|+	5	2.23848927421e-05	4	0.90290391198	9
chr3|FLNB:58149057|FLNB:58118534|rev|+	8	3.3621798293e-05	5	0.996214716483	13
chr3|TMEM39A:119155637|TMEM39A:119156950|rev|-	3	0.58723400653	3	0.984573426828	6
chr3|FANCD2:10130634|FANCD2:10128817|rev|+	3	0.919170490774	4	0.00598306970127	7
chr15|SMAD6:67009478|SMAD6:67004005|rev|+	3	0.311243006881	3	0.99926478758	3
chr20|BPIFB2:31606628|BPIFB2:31603241|rev|+	5	0.999952818097	0	0	5
chr20|HM13:30137924|HM13:30132749|rev|+	6	0.00273106297933	2	0.671417149278	8
chr17|SLC39A11:70845772|SLC39A11:70845943|dup|-	4	0.953262942256	5	0.0370637083753	9
chr6|RRP36:42997337|RRP36:42994915|rev|+	1	7.61034536351e-09	0	0	1
chr13|PAN3:28841013|PAN3:28840851|dup|+	3	0.875042585379	4	0.00430272494284	7
chr10|SFMBT2:7409610|SFMBT2:7423911|rev|-	4	0.988859042824	3	0.982388418113	7
chr11|POLR2G:62534187|POLR2G:62533714|rev|+	4	3.46661732356e-08	4	0.258476346993	4
chr16|NFATC3:68225678|NFATC3:68155889|rev|+	1	0.286981858397	2	0.142964386144	3
chr3|LRIG1:66460552|LRIG1:66467690|rev|-	3	0.0152305654608	6	0.495023373799	9
chr11|CELF1:47504246|CELF1:47510576|rev|-	3	2.27160271979e-05	4	0.00903345571976	7
chr17|POLR2A:7416242|POLR2A:7402357|rev|+	6	0.991564170459	5	7.09960328552e-05	11
chr6|C6orf170:121427168|C6orf170:121625979|rev|-	5	0.000242906722557	6	3.58694120641e-06	11
chr9|FBXW5:139836998|FBXW5:139837147|dup|-	5	0.421009324193	6	0.0957891650006	8
chr10|MCM10:13217681|MCM10:13214375|rev|+	2	1.06027579919e-05	6	8.43629627128e-06	8
chr7|MAD1L1:2188786|MAD1L1:2270359|rev|-	5	0.0156076304048	8	0.813453477306	13
chr12|KNTC1:123032516|KNTC1:123030722|rev|+	2	0.0415964431153	0	0	2
chr4|SH3RF1:170038673|SH3RF1:170043417|rev|-	5	0.563037302465	4	0.194026056395	9
chr19|RANBP3:5941631|RANBP3:5951607|rev|-	5	0.0318285745492	2	0.187219687604	7
chr3|PSMD2:184026840|PSMD2:184020466|rev|+	2	0.0048569664033	4	0.808708426944	6
chr1|CDC20:43828873|CDC20:43826403|rev|+	4	0.786615181164	2	0.890860454673	6
chr13|TBC1D4:75863069|TBC1D4:75923438|rev|-	4	0.0980781166626	5	0.00321326969857	9
chr13|VPS36:52992126|VPS36:53024763|rev|-	6	0.00628443890239	2	0.0203155383214	8
chr12|SPPL3:121204065|SPPL3:121222396|rev|-	4	0.291012614168	4	0.999908178674	8
chr8|UBR5:103283361|UBR5:103300494|rev|-	3	0.835639529642	1	0.124284714696	4
chr3|UQCRC1:48638784|UQCRC1:48646735|rev|-	5	0.0500198349212	6	2.28083082804e-06	11
chr11|LRP5:68207384|LRP5:68125117|rev|+	2	0.00259070783811	4	0.13101046083	6
chr4|C4orf21:113530534|C4orf21:113541346|rev|-	0	0.0	1	0.00726409103256	1
chr19|EEF2:3976053|EEF2:3980977|rev|-	3	0.000936228461724	7	0.0165341322379	10
chr4|SEPSECS:25156619|SEPSECS:25157817|rev|-	4	0.99765668569	3	0.0113983378138	7
chr8|CPSF1:145620479|CPSF1:145620570|dup|-	4	0.0671831623836	4	0.000196263812304	4
chr2|SAP130:128735558|SAP130:128747440|rev|-	2	0.832053075976	2	0.854500746892	4
chr16|ALDOA:30080299|ALDOA:30080138|dup|+	3	0.998361476993	4	0.000152345492442	7
chr13|N4BP2L2:33095509|N4BP2L2:33111164|rev|-	1	0.105980235543	3	0.0036935154458	4
chr10|INPP5A:134540409|INPP5A:134421418|rev|+	0	0.0	5	0.00116932464196	5
chr15|RPLP1:69747884|RPLP1:69745158|rev|+	3	0.979679230992	3	0.00791876654693	6
chr19|DHX34:47858607|DHX34:47858295|dup|+	4	0.000254009584162	4	3.91376287693e-05	6
chr17|VMP1:57816308|VMP1:57808781|rev|+	2	0.991142706119	1	0.358534937694	3
chr22|ATXN10:46241187|ATXN10:46096161|rev|+	4	0.73488055689	6	0.000243043444169	10
chr22|MED15:20940113|MED15:20940014|dup|+	6	0.293997536089	5	0.000275074166694	6
chr12|BRAP:112120949|BRAP:112121111|dup|-	4	0.00221153484368	4	0.974565266065	8
chr19|EMC10:50986608|EMC10:50979735|rev|+	4	0.982132722644	5	0.997878536919	9
chr3|ABCF3:183911795|ABCF3:183911152|rev|+	4	0.0379154225955	3	0.982747288779	7
chrX|POLA1:24767109|POLA1:24763534|rev|+	1	0.484508943094	6	9.16092746066e-07	7
chr5|HMGCS1:43295853|HMGCS1:43297268|rev|-	6	5.73913939322e-08	4	0.370270120877	10
chr19|PIP5K1C:3648622|PIP5K1C:3648706|dup|-	3	0.931553356465	3	0.102490179833	3
chr10|GBF1:104120152|GBF1:104119940|dup|+	4	0.00468508851347	3	6.68719679125e-05	6
chr10|PFKP:3161061|PFKP:3147584|rev|+	4	0.000350990119245	4	9.25712675179e-06	8
chr7|EXOC4:133580488|EXOC4:133160081|rev|+	4	0.997896648603	3	4.36690539764e-06	7
chr1|UCK2:165859600|UCK2:165859440|dup|+	3	0.844692799095	4	3.47999733537e-10	7
chr2|UBR3:170917953|UBR3:170911969|rev|+	7	0.532671423226	0	0	7
chr2|BIRC6:32828150|BIRC6:32703702|rev|+	3	0.00696651017493	3	0.744378661011	6
chr19|CHAF1A:4409756|CHAF1A:4408899|dup|+	5	2.6414189016e-06	7	0.0224732681974	12
chr15|TCF12:57535748|TCF12:57535669|dup|+	4	1.23254637663e-06	4	0.00752848057336	4
chr15|MYO1E:59450485|MYO1E:59517022|rev|-	2	0.238792313245	6	0.99997681456	8
chr20|TRPC4AP:33597989|TRPC4AP:33609159|rev|-	2	0.989074695376	2	0.192885379192	4
chr4|TBCK:107092251|TBCK:107173164|rev|-	2	0.000151125778329	4	0.299081139273	6
chr11|PSMC3:47444124|PSMC3:47448024|rev|-	1	0.944511986174	4	0.775473430502	5
chr16|TCF25:89971504|TCF25:89961445|rev|+	1	0.925907070374	2	0.777800441361	3
chr19|MYO9B:17317185|MYO9B:17313650|rev|+	1	0.810294212599	5	0.0447578936296	6
chr12|PHB2:7076333|PHB2:7078740|rev|-	5	0.481901281955	5	0.0101714875267	10
chr10|MAP3K8:30748430|MAP3K8:30748183|dup|+	7	0.00186495681089	7	0.00227810144123	7
chr2|CRIM1:36749456|CRIM1:36691676|rev|+	2	0.0469315556423	4	0.000204894832021	6
chrX|LOC389906:3746546|LOC389906:3747433|dup|-	1	0.929634982399	4	0.998357468473	5
chr2|GPC1:241407495|GPC1:241398446|rev|+	4	0.194017134547	4	0.981453561481	8
chr22|FBLN1:45927204|FBLN1:45921422|rev|+	4	0.349565235503	3	0.963878650494	7
chr1|ERI3:44773981|ERI3:44785416|rev|-	6	0.439699594711	6	5.07019576434e-05	9
chr16|RSPRY1:57255327|RSPRY1:57250018|rev|+	0	0.0	4	0.998310993969	4
chr20|CYP24A1:52773707|CYP24A1:52788209|rev|-	4	0.00071999791272	3	0.269628431155	7
chr3|PHF7:52448603|PHF7:52446826|rev|+	3	0.000900737803581	3	0.683731900145	3
chr7|LMBR1:156619298|LMBR1:156619438|dup|-	3	0.902035258318	2	0.0205442007683	3
chr6|AMD1:111210186|AMD1:111208707|rev|+	4	0.998598903751	3	0.983338535982	4
chr19|ANKRD27:33108494|ANKRD27:33116872|rev|-	5	1.10152853364e-09	0	0	5
chr17|RPTOR:78831700|RPTOR:78820272|rev|+	3	0.00491417249061	4	0.998392102257	4
chr16|CNOT1:58562378|CNOT1:58594266|rev|-	3	0.511347704926	5	0.0508753287747	8
chr3|ATR:142232342|ATR:142232480|dup|-	5	2.31684489113e-05	4	0.974994598974	6
chr1|JAK1:65301780|JAK1:65321381|rev|-	5	3.82839577729e-12	6	0.00339763979313	11
chr8|RNF170:42716887|RNF170:42743014|rev|-	0	0.0	2	0.500952190198	2
chr1|OMA1:58971731|OMA1:58971881|dup|-	6	0.984740627847	3	0.141290749884	8
chr7|ITGB8:20420454|ITGB8:20420288|dup|+	4	0.0123574377073	5	7.47924721068e-07	9
chr3|SLC25A26:66421026|SLC25A26:66396787|rev|+	1	0.39331789129	1	0.929551867424	1
chr14|SEC23A:39530968|SEC23A:39545297|rev|-	6	0.0197510779411	0	0	6
chr5|ANKRD32:94027961|ANKRD32:94025177|rev|+	3	0.000141898610993	6	0.877276446797	9
chr22|NAGA:42458830|NAGA:42463294|rev|-	4	0.35712599959	3	0.0135996200946	7
chr6|MRPS10:42174538|MRPS10:42185633|rev|-	3	0.0142706396269	2	0.986639490238	5
chr16|PHKB:47545683|PHKB:47531309|rev|+	5	0.00837453390121	4	0.000309846306382	9
chr1|CLK2:155235650|CLK2:155236686|rev|-	6	0.455751299841	6	0.00109836028363	6
chr19|DNM2:10916643|DNM2:10912963|rev|+	2	0.973018325177	2	0.987087432849	2
chr8|AGPAT5:6566408|AGPAT5:6565877|dup|+	7	0.999829231591	5	0.00557221090143	12
chr11|NARS2:78176921|NARS2:78282489|rev|-	2	0.980448361052	0	0	2
chr10|LHPP:126302710|LHPP:126150340|rev|+	3	0.000223314059791	1	0.361323268911	4
chr3|PDCD6IP:33887080|PDCD6IP:33853563|rev|+	2	0.1772791434	5	1.56734607871e-06	7
chr1|BCAR3:94037226|BCAR3:94054976|rev|-	4	0.999957916261	3	1.20889398088e-05	7
chr17|GOSR2:45018733|GOSR2:45009432|rev|+	2	0.926663224095	5	0.757937763676	7
chr17|C17orf80:71233134|C17orf80:71231614|dup|+	3	0.000193288482357	6	3.08452531431e-08	9
chr7|SYPL1:105733394|SYPL1:105739728|rev|-	4	5.2836101866e-09	3	1.6373678781e-06	7
chr12|C12orf57:7055165|C12orf57:7053638|rev|+	5	0.994649631925	2	2.73121619388e-07	7
chr2|ANKMY1:241463301|ANKMY1:241465266|rev|-	6	0.879177177099	3	2.50329349038e-06	9
chr16|ABCC6P1:18593789|ABCC6P1:18591531|rev|+	1	0.0781775244581	0	0	1
chr3|UQCRC1:48636431|UQCRC1:48636625|dup|-	1	0.463525814618	3	0.977469037025	3
chr7|GATSL1:74434317|GATSL1:74431765|rev|+	2	3.7583331806e-05	0	0	2
chr19|IL27RA:14162785|IL27RA:14153264|rev|+	0	0.0	2	0.0312441616988	2
chr15|CRTC3:91172764|CRTC3:91157684|rev|+	3	0.00459137182082	4	0.997374130431	7
chr1|MAP7D1:36646441|ZMYM4:35790960|rev|+	1	7.61034536351e-09	0	0	1
chr10|LOC399744:38726134|LOC399744:38724057|rev|+	7	0.000667349037635	8	0.836222753913	8
chr1|ENO1:8921058|ENO1:8934976|rev|-	2	0.001565552551	4	0.987130603113	6
chr3|ITPR1:4819058|ITPR1:4741496|rev|+	2	0.0543079798514	4	0.998462084759	6
chr1|UBAP2L:154232505|UBAP2L:154209499|rev|+	4	0.998865570674	3	0.999415563279	7
chr9|EHMT1:140657272|EHMT1:140646782|rev|+	2	0.974119474412	3	0.987616850133	5
chr6|AARS2:44269796|AARS2:44274768|rev|-	4	0.999894013417	1	1.73962086783e-05	5
chr1|ENO1:8921058|ENO1:8924151|rev|-	0	0.0	4	0.000278459303525	4
chr11|CLNS1A:77336007|CLNS1A:77336863|rev|-	5	0.0143427568549	4	0.132091580089	8
chr18|SOGA2:8720494|SOGA2:8718421|rev|+	2	0.979053386544	0	0	2
chr14|PCK2:24572464|PCK2:24571961|rev|+	3	0.588173304113	5	0.887486671365	5
