junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr12|APPL2:105597480|APPL2:105623001|rev|-	1	0.655000298205	0	0	1
chr7|ANKIB1:92000921|ANKIB1:91981789|rev|+	1	0.632205687656	0	0	1
chr2|ANAPC1:112558373|ANAPC1:112580177|rev|-	1	0.772887818483	1	0.775021228096	1
chr12|MAPKAPK5:112321572|MAPKAPK5:112321384|dup|+	0	0.0	2	0.909459006919	2
chr12|MAPKAPK5:112308984|MAPKAPK5:112303053|rev|+	1	0.64059872957	3	0.756501189847	4
chr1|C1orf101:244724447|C1orf101:244715623|rev|+	0	0.0	1	0.775745188518	1
chr10|WDR37:1126416|WDR37:1125950|rev|+	5	0.978523712347	4	0.977726760823	5
chr1|TMEM56:95616975|TMEM56:95609446|rev|+	13	0.999845692907	10	0.997639480573	23
chr2|LRPPRC:44170825|LRPPRC:44209573|rev|-	1	0.700044859275	1	0.510087754852	2
chr4|LCORL:17963525|LCORL:17974508|rev|-	5	0.979370321052	5	0.92583101588	9
chr5|TRIO:14381361|TRIO:14366968|rev|+	0	0.0	1	0.776264685904	1
chr9|NOTCH1:139407843|NOTCH1:139414017|rev|-	0	0.0	1	0.776717162042	1
chr3|SENP5:196613565|SENP5:196612021|dup|+	1	0.762099437888	1	0.776669545058	1
chr7|RFC2:73654267|RFC2:73664110|rev|-	1	0.756278772875	0	0	1
chr1|FBXO42:16621277|FBXO42:16632414|rev|-	0	0.0	2	0.911495377969	2
chr17|CNTROB:7843560|CNTROB:7842830|rev|+	0	0.0	1	0.51104615848	1
chr14|BAZ1A:35331249|BAZ1A:35331528|dup|-	9	0.999886824984	6	0.997163703047	14
chr9|FOCAD:20770237|FOCAD:20715320|rev|+	1	0.71095709249	0	0	1
chr6|KLHDC3:42986294|KLHDC3:42986080|dup|+	0	0.0	1	0.769199763239	1
chr10|ANK3:61842372|ANK3:61843375|rev|-	0	0.0	1	0.775745188518	1
chrX|ABCB7:74332720|ABCB7:74334666|rev|-	1	0.737106660455	0	0	1
chr10|WDR37:1142186|WDR37:1123846|rev|+	0	0.0	1	0.775591335864	1
chr6|GMDS:1726649|GMDS:1742820|rev|-	0	0.0	1	0.766475062387	1
chr3|SETD5:9495552|SETD5:9466150|rev|+	0	0.0	1	0.776670358986	1
chr8|ARHGEF10:1833873|ARHGEF10:1824736|rev|+	4	0.957340229189	5	0.997921366041	9
chr9|IPPK:95396667|IPPK:95397590|rev|-	1	0.661980529509	0	0	1
chr2|USP34:61505299|USP34:61505578|rev|-	1	0.657083546529	1	0.60887322605	1
chr14|LRR1:50074839|LRR1:50069087|rev|+	1	0.76550039613	0	0	1
chr8|PTK2:141749116|PTK2:141762415|rev|-	8	0.998710521423	3	0.931393309292	9
chr7|OGDH:44741214|OGDH:44739739|rev|+	2	0.407586942889	4	0.200618926008	5
chr9|INVS:102992109|INVS:102988343|rev|+	1	0.767089867694	1	0.743500828264	1
chr9|ZNF510:99537069|ZNF510:99538527|rev|-	1	0.700044859275	1	0.767988686333	2
chr2|C2orf43:20974569|C2orf43:20990158|rev|-	1	0.733452061662	4	0.992757003144	5
chr11|PPP6R3:68341692|PPP6R3:68286968|rev|+	1	0.371034863166	0	0	1
chr16|NFATC2IP:28970421|NFATC2IP:28970037|rev|+	1	0.688169998285	1	0.640472666262	2
chr1|ZCCHC11:52947094|ZCCHC11:52975384|rev|-	1	0.775529254549	0	0	1
chr9|STRBP:125890492|STRBP:125936121|rev|-	0	0.0	2	0.913838529922	2
chr18|MYL12A:3254048|MYL12A:3253230|rev|+	1	0.342901893786	0	0	1
chr7|LMTK2:97823884|LMTK2:97820039|rev|+	2	0.830552200232	4	0.988982403767	6
chr10|GRK5:121203264|GRK5:121196162|rev|+	1	0.763840076652	0	0	1
chr11|RNF214:117150975|RNF214:117150623|rev|+	2	0.827805867185	1	0.766723932357	3
chr15|UBE2Q2P1:85081762|UBE2Q2P1:85089508|rev|-	1	0.657083546529	1	0.767988686333	1
chr5|SEMA5A:9379934|SEMA5A:9380135|dup|-	1	0.743636797313	2	0.916239130154	2
chr16|SPG7:89579445|SPG7:89576897|rev|+	0	0.0	1	0.636861415944	1
chr17|SMURF2:62557617|SMURF2:62559084|rev|-	0	0.0	1	0.772953389687	1
chr15|ADAL:43641243|ADAL:43635191|rev|+	0	0.0	1	0.734144400495	1
chr1|KIAA0907:155896466|KIAA0907:155896947|rev|-	0	0.0	4	0.472454002479	4
chr1|NFIA:61824946|NFIA:61798183|rev|+	0	0.0	1	0.776264685904	1
chr12|TCTN2:124163836|TCTN2:124158161|rev|+	1	0.295135568888	0	0	1
chr6|DEK:18256591|DEK:18258636|rev|-	3	0.9503026976	2	0.78255698262	5
chr20|CSE1L:47689234|CSE1L:47683726|rev|+	1	0.675445931477	0	0	1
chr17|UTP6:30205268|UTP6:30207773|rev|-	1	0.661980529509	1	0.770351550406	2
chr9|ANKRD18B:33529171|ANKRD18B:33528724|rev|+	0	0.0	1	0.515773050266	1
chr17|BPTF:65928135|BPTF:65924470|rev|+	1	0.737106660455	1	0.643989464791	2
chr8|LAPTM4B:98831466|LAPTM4B:98817580|rev|+	1	0.64059872957	0	0	1
chr7|PODXL:131193709|PODXL:131196192|rev|-	1	0.69422067348	1	0.769199763239	2
chr15|NUSAP1:41669502|NUSAP1:41641295|rev|+	1	0.762099437888	0	0	1
chr11|RNF214:117115301|RNF214:117115160|dup|+	1	0.362027956566	1	0.766723932357	1
chr3|PARL:183558357|PARL:183585848|rev|-	1	0.28407315638	1	0.737334245107	2
chr12|BRAP:112116954|BRAP:112121111|rev|-	1	0.760267590743	0	0	1
chr2|BIRC6:32679010|BIRC6:32664575|rev|+	1	0.760267590743	2	0.757792468915	3
chr8|VPS37A:17143936|VPS37A:17125766|rev|+	3	0.690319376063	5	0.981324544309	8
chr1|ANKRD13C:70761812|ANKRD13C:70781249|rev|-	0	0.0	1	0.775021228096	1
chr7|IGF2BP3:23390923|IGF2BP3:23391205|dup|-	1	0.700044859275	0	0	1
chr8|ZFAT:135521861|ZFAT:135533244|rev|-	1	0.700044859275	0	0	1
chr1|SCMH1:41536266|SCMH1:41617356|rev|-	1	0.632205687656	0	0	1
chr2|ZAK:174104224|ZAK:174097047|rev|+	0	0.0	1	0.640472666262	1
chr6|MTHFD1L:151293194|MTHFD1L:151203897|rev|+	1	0.66879959886	0	0	1
chr9|CDK5RAP2:123199572|CDK5RAP2:123234156|rev|-	1	0.64059872957	0	0	1
chr12|NUP107:69103873|NUP107:69096515|rev|+	0	0.0	1	0.0401451108864	1
chr17|DDX42:61877977|DDX42:61864393|rev|+	1	0.763840076652	0	0	1
chr1|NPHP4:6021853|NPHP4:6046387|rev|-	4	0.975305758374	2	0.919515573367	6
chr12|TPI1:6978554|TPI1:6978421|dup|+	1	0.655000298205	1	0.754831058104	1
chr2|TBC1D8:101638142|TBC1D8:101646238|rev|-	1	0.688169998285	0	0	1
chr9|MELK:36599483|MELK:36597218|rev|+	0	0.0	1	0.316374853571	1
chr10|SFMBT2:7262372|SFMBT2:7327916|rev|-	2	0.782579850223	3	0.974025674531	5
chr2|LRPPRC:44184523|LRPPRC:44209573|rev|-	1	0.729520745373	1	0.776670358986	1
chr20|PHF20:34446303|PHF20:34389412|rev|+	0	0.0	2	0.657411408944	2
chr19|MAST3:18258434|MAST3:18258252|dup|+	1	0.69422067348	1	0.593923899595	1
chr14|NEK9:75576387|NEK9:75577074|rev|-	1	0.737106660455	2	0.918358106866	3
chr3|GMPS:155640091|GMPS:155637021|rev|+	1	0.632205687656	0	0	1
chr3|CACNA2D3:54933895|CACNA2D3:54919307|rev|+	0	0.0	1	0.0077307583663	1
chr19|IL27RA:14157430|IL27RA:14156965|rev|+	1	0.655000298205	1	0.774090275538	1
chr3|GPD1L:32188226|GPD1L:32169567|rev|+	0	0.0	1	0.775591335864	1
chr19|FARSA:13035452|FARSA:13035817|rev|-	1	0.649990453658	0	0	1
chr12|RAP1B:69048032|RAP1B:69042478|rev|+	0	0.0	1	0.776717162042	1
chr3|SLC6A6:14523349|SLC6A6:14513712|rev|+	1	0.774165422326	1	0.0844211129899	1
chr1|PPIE:40214760|PPIE:40205836|rev|+	0	0.0	1	0.762221178333	1
chr7|ZNF3:99672757|ZNF3:99673253|rev|-	1	0.686690551813	2	0.399737139855	2
chr2|ACTR2:65492309|ACTR2:65473657|rev|+	2	0.904175169116	0	0	2
chr5|NIPBL:36955739|NIPBL:36953719|rev|+	0	0.0	1	0.77496378656	1
chrX|BCOR:39913508|BCOR:39916574|rev|-	1	0.740496355648	0	0	1
chr14|TTLL5:76187046|TTLL5:76173360|rev|+	1	0.675445931477	0	0	1
chr2|CLASP1:122260742|CLASP1:122286356|rev|-	0	0.0	1	0.284023497121	1
chr8|GSR:30557597|GSR:30560757|rev|-	0	0.0	3	0.237839268116	3
chr5|ERBB2IP:65324171|ERBB2IP:65317149|rev|+	0	0.0	1	0.504548836152	1
chr22|TBC1D22A:47433094|TBC1D22A:47393529|rev|+	1	0.762099437888	1	0.770082541991	2
chr1|PTBP2:97243502|PTBP2:97235258|rev|+	1	0.729520745373	0	0	1
chr15|DMXL2:51806638|DMXL2:51839605|rev|-	0	0.0	1	0.776264685904	1
chr3|HACL1:15614665|HACL1:15616589|rev|-	1	0.688169998285	0	0	1
chr4|NOP14:2956150|NOP14:2958538|rev|-	0	0.0	1	0.767988686333	1
chr12|RSRC2:122992764|RSRC2:122992997|dup|-	1	0.737106660455	1	0.775021228096	2
chrX|CASK:41519691|CASK:41530783|rev|-	1	0.684600626388	0	0	1
chr9|SECISBP2:91961963|SECISBP2:91956261|rev|+	0	0.0	1	0.749349766445	1
chr9|EHMT1:140712590|EHMT1:140707457|rev|+	3	0.835199918311	2	0.887258101298	4
chr2|RANBP2:109389502|RANBP2:109388156|rev|+	5	0.896643766258	4	0.848451424325	9
chr17|NPLOC4:79571573|NPLOC4:79575848|rev|-	3	0.885088568092	0	0	3
chr3|SMARCC1:47719687|SMARCC1:47727660|rev|-	2	0.833538168539	3	0.921785615327	4
chr19|AKT2:40761064|AKT2:40771258|rev|-	3	0.924769298422	2	0.858516081682	5
chr4|PPP3CA:102014932|PPP3CA:102030235|rev|-	1	0.69422067348	0	0	1
chr3|RASA2:141259451|RASA2:141231004|rev|+	2	0.871802632854	0	0	2
chr12|PTPN11:112888316|PTPN11:112884079|rev|+	1	0.66879959886	0	0	1
chr1|ZFYVE9:52769597|ZFYVE9:52744163|rev|+	1	0.672582284667	0	0	1
chr7|TAX1BP1:27832831|TAX1BP1:27824781|rev|+	1	0.754091798039	0	0	1
chr11|DENND5A:9173904|DENND5A:9215228|rev|-	1	0.76550039613	0	0	1
chr14|RALGAPA1:36123572|RALGAPA1:36133973|rev|-	1	0.743636797313	1	0.776585691633	1
chr17|PSMD11:30801842|PSMD11:30773962|rev|+	0	0.0	1	0.301411544278	1
chr16|CTCF:67654720|CTCF:67650647|rev|+	0	0.0	1	0.775591335864	1
chr16|RAB11FIP3:539000|RAB11FIP3:511403|rev|+	0	0.0	1	0.775021228096	1
chr9|RABEPK:127975801|RABEPK:127963058|rev|+	0	0.0	1	0.605027430277	1
chrX|OTUD5:48791736|OTUD5:48801544|rev|-	0	0.0	1	0.614110142177	1
chrX|UBA1:47072262|UBA1:47058201|rev|+	0	0.0	1	0.704136609352	1
chr11|CBL:119145663|CBL:119142444|rev|+	0	0.0	1	0.771437636764	1
chr17|NF1:29554624|NF1:29550461|rev|+	3	0.928606092744	2	0.921566237746	5
chr10|SFMBT2:7409610|SFMBT2:7423911|rev|-	4	0.976845281719	2	0.588949016465	6
chr15|AP4E1:51207768|AP4E1:51204274|rev|+	1	0.309757294958	2	0.854433451859	3
chr6|FGFR1OP:167447459|FGFR1OP:167435896|rev|+	11	0.99973193647	9	0.999712130939	16
chr8|PTDSS1:97321850|PTDSS1:97318671|rev|+	1	0.705628242302	1	0.774090275538	1
chr10|HERC4:69748419|HERC4:69773943|rev|-	5	0.987959776796	0	0	5
chr9|RFX3:3301545|RFX3:3346764|rev|-	0	0.0	1	0.765410408381	1
chr11|CELF1:47504246|CELF1:47510576|rev|-	1	0.71095709249	0	0	1
chrX|PASD1:150791536|PASD1:150789401|rev|+	4	0.985422374618	6	0.999405175537	8
chr5|CAST:96093358|CAST:96084221|rev|+	0	0.0	1	0.640472666262	1
chr3|POLQ:121178896|POLQ:121191011|rev|-	0	0.0	1	0.757414620521	1
chr5|ADAMTS6:64537930|ADAMTS6:64587297|rev|-	0	0.0	1	0.770351550406	1
chr10|MCM10:13217681|MCM10:13214375|rev|+	1	0.287170180807	0	0	1
chr5|LMBRD2:36136410|LMBRD2:36143508|rev|-	0	0.0	1	0.495733865854	1
chr12|KNTC1:123032516|KNTC1:123030722|rev|+	3	0.00114251327088	1	0.0279912230524	4
chr1|INADL:62232145|INADL:62228529|rev|+	0	0.0	1	0.504548836152	1
chr3|PSMD6:64004971|PSMD6:64008199|rev|-	0	0.0	1	0.770351550406	1
chr15|MYO5A:52708341|MYO5A:52725482|rev|-	0	0.0	1	0.774090275538	1
chr1|SOAT1:179310445|SOAT1:179310162|dup|+	2	0.918087500741	0	0	2
chr2|ZNF142:219520872|ZNF142:219521186|dup|-	1	0.69422067348	1	0.759881393185	2
chr9|CHMP5:33278223|CHMP5:33271149|rev|+	3	0.920510124892	3	0.653010932746	5
chr19|BRD4:15383625|BRD4:15383944|dup|-	2	0.771439624493	0	0	2
chr10|R3HCC1L:99946320|R3HCC1L:99915849|rev|+	1	0.0259487663155	0	0	1
chr17|LRRC37BP1:28937960|LRRC37BP1:28935447|rev|+	1	0.654998340882	0	0	1
chr1|TARBP1:234582548|TARBP1:234607003|rev|-	1	0.661980529509	1	0.746467841784	2
chr17|STRADA:61787850|STRADA:61805773|rev|-	0	0.0	1	0.0395734781057	1
chr3|KPNA1:122215283|KPNA1:122215417|dup|-	1	0.391686819425	1	0.749349766445	1
chr9|NEK6:127083848|NEK6:127064214|rev|+	1	0.655457317813	0	0	1
chr3|FOXP1:71090478|FOXP1:71096246|rev|-	1	0.218765103774	2	0.917861388533	3
chr14|ATG2B:96761818|ATG2B:96770940|rev|-	0	0.0	1	0.77245071864	1
chr4|HTT:3109150|HTT:3088665|rev|+	5	0.973299067416	3	0.972913405836	8
chr8|PPP3CC:22385030|PPP3CC:22380003|rev|+	1	0.703519319153	0	0	1
chr10|INPP5A:134540409|INPP5A:134421418|rev|+	1	0.0436490282049	0	0	1
chr12|IPO8:30814074|IPO8:30816588|rev|-	0	0.0	1	0.689843445163	1
chr17|VMP1:57816308|VMP1:57808781|rev|+	20	0.999999806498	16	0.999999993476	34
chr9|PRRC2B:134334743|PRRC2B:134330462|rev|+	8	0.99553088819	8	0.999877871636	13
chr11|KDM2A:67012929|KDM2A:67010479|rev|+	0	0.0	1	0.746467841784	1
chr15|PAQR5:69682119|PAQR5:69672221|rev|+	0	0.0	1	0.766723932357	1
chr8|NCOA2:71071739|NCOA2:71075089|rev|-	3	0.923034308722	0	0	3
chr2|CRIM1:36669878|CRIM1:36668400|rev|+	24	0.999999768212	30	0.999999999996	52
chr2|KIAA1841:61298927|KIAA1841:61295983|rev|+	0	0.0	1	0.737334245107	1
chr22|BRD1:50187681|BRD1:50192767|rev|-	1	0.720804104219	0	0	1
chr5|HMGCS1:43295853|HMGCS1:43297268|rev|-	2	0.869531469211	3	0.965600371721	5
chr20|TRPC4AP:33632307|TRPC4AP:33665977|rev|-	1	0.379616882316	0	0	1
chr1|CEP350:179961356|CEP350:179959641|rev|+	1	0.655000298205	1	0.775591335864	1
chr12|DDX55:124093376|DDX55:124091978|rev|+	1	0.743636797313	0	0	1
chr17|PSMD11:30791596|PSMD11:30773962|rev|+	0	0.0	1	0.766723932357	1
chr9|UBAP2:33948371|UBAP2:33956144|rev|-	2	0.604228440528	0	0	2
chr19|CHAF1A:4409756|CHAF1A:4408899|dup|+	1	0.740496355648	1	0.774090275538	2
chr22|SF3A1:30731455|SF3A1:30738868|rev|-	0	0.0	1	0.771615024406	1
chr21|HLCS:38308748|HLCS:38311294|rev|-	1	0.69422067348	0	0	1
chr1|EPS15:51871576|EPS15:51874004|rev|-	1	0.737106660455	0	0	1
chr9|UBE2R2:33912096|UBE2R2:33900171|rev|+	1	0.633196823507	1	0.770351550406	2
chr18|CEP192:13087645|CEP192:13087015|rev|+	0	0.0	1	0.775745188518	1
chr4|RNF212:1067386|RNF212:1084626|rev|-	0	0.0	1	0.736478277617	1
chr10|SFXN2:104492665|SFXN2:104491479|rev|+	1	0.633196823507	0	0	1
chr15|BTBD1:83698887|BTBD1:83718930|rev|-	1	0.668806969645	0	0	1
chr1|CENPF:214794289|CENPF:214788174|rev|+	0	0.0	1	0.764052403135	1
chr3|SENP5:196630481|SENP5:196626536|rev|+	1	0.688681841225	0	0	1
chr7|DPY19L1P1:32660015|DPY19L1P1:32663051|rev|-	0	0.0	1	0.521073630445	1
chr2|ANAPC1:112588862|ANAPC1:112636548|rev|-	0	0.0	1	0.774962667563	1
chr19|SIPA1L3:38610522|SIPA1L3:38609945|dup|+	1	0.409750152129	1	0.510087754852	2
chr2|BIRC6:32679010|BIRC6:32602655|rev|+	1	0.771509941845	1	0.775745188518	2
chr16|PDPK1:2627501|PDPK1:2607703|rev|+	1	0.317967886425	1	0.771615024406	1
chr7|COG5:106897176|COG5:106938791|rev|-	1	0.29576050285	0	0	1
chr10|BICC1:60553375|BICC1:60549021|rev|+	0	0.0	1	0.776717162042	1
chr2|SEPT2:242283312|SEPT2:242282406|rev|+	1	0.399209433486	0	0	1
chr1|ERI3:44773981|ERI3:44785416|rev|-	5	0.901550197318	3	0.95449917951	5
chr2|EML4:42508113|EML4:42490317|rev|+	1	0.632205687656	1	0.771615024406	1
chr7|LMBR1:156619298|LMBR1:156619438|dup|-	1	0.743636797313	1	0.774090275538	2
chr6|POLR1C:43488786|POLR1C:43487443|rev|+	0	0.0	1	0.606720642509	1
chr2|SEPT2:242287606|SEPT2:242283166|rev|+	3	0.213542753599	1	0.776717162042	3
chr22|MED15:20921104|MED15:20909222|rev|+	1	0.754091798039	2	0.902004133669	3
chr6|PHF3:64413561|PHF3:64401626|rev|+	0	0.0	1	0.0304466888857	1
chr16|COG7:23424768|COG7:23428442|rev|-	0	0.0	1	0.776717162042	1
chr12|FGFR1OP2:27110676|FGFR1OP2:27107077|rev|+	1	0.762099437888	0	0	1
chr17|RPTOR:78831700|RPTOR:78820272|rev|+	1	0.698944514607	0	0	1
chr11|LRP5:68157520|LRP5:68125117|rev|+	1	0.69422067348	0	0	1
chr7|CCDC132:92953044|CCDC132:92905476|rev|+	2	0.781039444805	1	0.776717162042	2
chr17|MRPL38:73895238|MRPL38:73895375|dup|-	1	0.674732983751	0	0	1
chr1|TRIM33:115005725|TRIM33:115007010|rev|-	9	0.932900794386	13	0.999994720366	20
chr10|FAM188A:15858833|FAM188A:15885271|rev|-	3	0.736557647591	1	0.776093844754	3
chr7|GTF2IRD2:74239461|GTF2IRD2:74248066|rev|-	1	0.00843502903629	0	0	1
chr7|EGFR:55211181|EGFR:55209978|rev|+	0	0.0	1	0.743500828264	1
chr7|UBE3C:157024021|UBE3C:156994414|rev|+	0	0.0	1	0.709302569439	1
chr5|DROSHA:31448653|DROSHA:31451747|rev|-	2	0.0340917942437	4	0.485755014399	6
chr11|PPP6R3:68343511|PPP6R3:68334481|rev|+	0	0.0	2	0.913097563862	2
chr3|ALAS1:52238028|ALAS1:52233225|rev|+	1	0.763840076652	0	0	1
chr13|MIPEP:24380088|MIPEP:24460645|rev|-	0	0.0	1	0.776670358986	1
